backend,case_name,status,reason,dtype,algorithm,mode,k,n,dist,seed,rep,timing_label,time_ms,timing_label_e2e,time_end_to_end_ms,timing_label_algorithmic,time_algorithmic_ms,bytes_moved,bytes_model,compare_ops,ops_model
cpu,q21_k131072_max,PASS,ok,half,bitonic,max,131072,2097152,adversarial,21131235,1,Trunc bitonic end-to-end time (ms),5.423,Trunc bitonic end-to-end time (ms),5.423,Trunc bitonic algorithmic time (ms),5.423,28049408,exact,179109888,exact
cpu,q21_k131072_max,PASS,ok,half,bitonic,max,131072,2097152,adversarial,21131236,1,Trunc bitonic end-to-end time (ms),5.348,Trunc bitonic end-to-end time (ms),5.348,Trunc bitonic algorithmic time (ms),5.348,28049408,exact,179109888,exact
cpu,q21_k131072_max,PASS,ok,half,bitonic,max,131072,2097152,sorted,21131235,1,Trunc bitonic end-to-end time (ms),5.438,Trunc bitonic end-to-end time (ms),5.438,Trunc bitonic algorithmic time (ms),5.438,28049408,exact,179109888,exact
cpu,q21_k131072_max,PASS,ok,half,bitonic,max,131072,2097152,sorted,21131236,1,Trunc bitonic end-to-end time (ms),5.358,Trunc bitonic end-to-end time (ms),5.358,Trunc bitonic algorithmic time (ms),5.358,28049408,exact,179109888,exact
cpu,q21_k131072_max,PASS,ok,half,bitonic,max,131072,2097152,reverse,21131235,1,Trunc bitonic end-to-end time (ms),5.372,Trunc bitonic end-to-end time (ms),5.372,Trunc bitonic algorithmic time (ms),5.372,28049408,exact,179109888,exact
cpu,q21_k131072_max,PASS,ok,half,bitonic,max,131072,2097152,reverse,21131236,1,Trunc bitonic end-to-end time (ms),5.334,Trunc bitonic end-to-end time (ms),5.334,Trunc bitonic algorithmic time (ms),5.334,28049408,exact,179109888,exact
cpu,q22_k8_max,PASS,ok,half,bitonic,max,8,4194304,uniform,22000174,1,Trunc bitonic end-to-end time (ms),1.02,Trunc bitonic end-to-end time (ms),1.02,Trunc bitonic algorithmic time (ms),1.02,58720176,exact,23068652,exact
cpu,q22_k8_max,PASS,ok,half,bitonic,max,8,4194304,uniform,22000175,1,Trunc bitonic end-to-end time (ms),0.819,Trunc bitonic end-to-end time (ms),0.819,Trunc bitonic algorithmic time (ms),0.819,58720176,exact,23068652,exact
cpu,q22_k8_max,PASS,ok,half,bitonic,max,8,4194304,trimodal,22000174,1,Trunc bitonic end-to-end time (ms),0.901,Trunc bitonic end-to-end time (ms),0.901,Trunc bitonic algorithmic time (ms),0.901,58720176,exact,23068652,exact
cpu,q22_k8_max,PASS,ok,half,bitonic,max,8,4194304,trimodal,22000175,1,Trunc bitonic end-to-end time (ms),0.814,Trunc bitonic end-to-end time (ms),0.814,Trunc bitonic algorithmic time (ms),0.814,58720176,exact,23068652,exact
