backend,case_name,status,reason,dtype,algorithm,mode,k,n,dist,seed,rep,timing_label,time_ms,timing_label_e2e,time_end_to_end_ms,timing_label_algorithmic,time_algorithmic_ms,bytes_moved,bytes_model,compare_ops,ops_model
cpu,q24_k131072_max,PASS,ok,float,map_reduce,max,131072,16777216,reverse,24131244,1,Map-reduce top-k end-to-end time (ms),7.876,Map-reduce top-k end-to-end time (ms),7.876,Map-reduce top-k algorithmic time (ms),7.876,75497472,exact,16777216,lower-bound
cpu,q24_k131072_max,PASS,ok,float,map_reduce,max,131072,16777216,reverse,24131245,1,Map-reduce top-k end-to-end time (ms),7.972,Map-reduce top-k end-to-end time (ms),7.972,Map-reduce top-k algorithmic time (ms),7.972,75497472,exact,16777216,lower-bound
cpu,q20_k8_max,PASS,ok,float,gt,max,8,1048576,uniform,20000168,1,Ground truth end-to-end time (ms),0.4,Ground truth end-to-end time (ms),0.4,Ground truth algorithmic time (ms),0.4,4194336,lower-bound,1048576,lower-bound
cpu,q20_k8_max,PASS,ok,float,gt,max,8,1048576,uniform,20000169,1,Ground truth end-to-end time (ms),0.4,Ground truth end-to-end time (ms),0.4,Ground truth algorithmic time (ms),0.4,4194336,lower-bound,1048576,lower-bound
cpu,q20_k8_max,PASS,ok,float,gt,max,8,1048576,trimodal,20000168,1,Ground truth end-to-end time (ms),0.397,Ground truth end-to-end time (ms),0.397,Ground truth algorithmic time (ms),0.397,4194336,lower-bound,1048576,lower-bound
cpu,q20_k8_max,PASS,ok,float,gt,max,8,1048576,trimodal,20000169,1,Ground truth end-to-end time (ms),0.403,Ground truth end-to-end time (ms),0.403,Ground truth algorithmic time (ms),0.403,4194336,lower-bound,1048576,lower-bound
cpu,q20_k8_max,PASS,ok,float,gt,max,8,1048576,adversarial,20000168,1,Ground truth end-to-end time (ms),0.482,Ground truth end-to-end time (ms),0.482,Ground truth algorithmic time (ms),0.482,4194336,lower-bound,1048576,lower-bound
cpu,q20_k8_max,PASS,ok,float,gt,max,8,1048576,adversarial,20000169,1,Ground truth end-to-end time (ms),0.482,Ground truth end-to-end time (ms),0.482,Ground truth algorithmic time (ms),0.482,4194336,lower-bound,1048576,lower-bound
cpu,q20_k8_max,PASS,ok,float,gt,max,8,1048576,sorted,20000168,1,Ground truth end-to-end time (ms),11.445,Ground truth end-to-end time (ms),11.445,Ground truth algorithmic time (ms),11.445,4194336,lower-bound,1048576,lower-bound
cpu,q20_k8_max,PASS,ok,float,gt,max,8,1048576,sorted,20000169,1,Ground truth end-to-end time (ms),11.437,Ground truth end-to-end time (ms),11.437,Ground truth algorithmic time (ms),11.437,4194336,lower-bound,1048576,lower-bound
cpu,q20_k8_max,PASS,ok,float,gt,max,8,1048576,reverse,20000168,1,Ground truth end-to-end time (ms),0.394,Ground truth end-to-end time (ms),0.394,Ground truth algorithmic time (ms),0.394,4194336,lower-bound,1048576,lower-bound
cpu,q20_k8_max,PASS,ok,float,gt,max,8,1048576,reverse,20000169,1,Ground truth end-to-end time (ms),0.397,Ground truth end-to-end time (ms),0.397,Ground truth algorithmic time (ms),0.397,4194336,lower-bound,1048576,lower-bound
cpu,q20_k131072_max,PASS,ok,float,gt,max,131072,1048576,uniform,20131232,1,Ground truth end-to-end time (ms),33.004,Ground truth end-to-end time (ms),33.004,Ground truth algorithmic time (ms),33.004,4718592,lower-bound,1048576,lower-bound
cpu,q20_k131072_max,PASS,ok,float,gt,max,131072,1048576,uniform,20131233,1,Ground truth end-to-end time (ms),32.897,Ground truth end-to-end time (ms),32.897,Ground truth algorithmic time (ms),32.897,4718592,lower-bound,1048576,lower-bound
cpu,q20_k131072_max,PASS,ok,float,gt,max,131072,1048576,trimodal,20131232,1,Ground truth end-to-end time (ms),32.504,Ground truth end-to-end time (ms),32.504,Ground truth algorithmic time (ms),32.504,4718592,lower-bound,1048576,lower-bound
cpu,q20_k131072_max,PASS,ok,float,gt,max,131072,1048576,trimodal,20131233,1,Ground truth end-to-end time (ms),33.084,Ground truth end-to-end time (ms),33.084,Ground truth algorithmic time (ms),33.084,4718592,lower-bound,1048576,lower-bound
cpu,q20_k131072_max,PASS,ok,float,gt,max,131072,1048576,adversarial,20131232,1,Ground truth end-to-end time (ms),32.972,Ground truth end-to-end time (ms),32.972,Ground truth algorithmic time (ms),32.972,4718592,lower-bound,1048576,lower-bound
cpu,q20_k131072_max,PASS,ok,float,gt,max,131072,1048576,adversarial,20131233,1,Ground truth end-to-end time (ms),33.032,Ground truth end-to-end time (ms),33.032,Ground truth algorithmic time (ms),33.032,4718592,lower-bound,1048576,lower-bound
cpu,q20_k131072_max,PASS,ok,float,gt,max,131072,1048576,sorted,20131232,1,Ground truth end-to-end time (ms),48.548,Ground truth end-to-end time (ms),48.548,Ground truth algorithmic time (ms),48.548,4718592,lower-bound,1048576,lower-bound
cpu,q20_k131072_max,PASS,ok,float,gt,max,131072,1048576,sorted,20131233,1,Ground truth end-to-end time (ms),48.509,Ground truth end-to-end time (ms),48.509,Ground truth algorithmic time (ms),48.509,4718592,lower-bound,1048576,lower-bound
cpu,q20_k131072_max,PASS,ok,float,gt,max,131072,1048576,reverse,20131232,1,Ground truth end-to-end time (ms),5.473,Ground truth end-to-end time (ms),5.473,Ground truth algorithmic time (ms),5.473,4718592,lower-bound,1048576,lower-bound
cpu,q20_k131072_max,PASS,ok,float,gt,max,131072,1048576,reverse,20131233,1,Ground truth end-to-end time (ms),5.491,Ground truth end-to-end time (ms),5.491,Ground truth algorithmic time (ms),5.491,4718592,lower-bound,1048576,lower-bound
cpu,q21_k8_max,PASS,ok,float,gt,max,8,2097152,uniform,21000171,1,Ground truth end-to-end time (ms),0.744,Ground truth end-to-end time (ms),0.744,Ground truth algorithmic time (ms),0.744,8388640,lower-bound,2097152,lower-bound
cpu,q21_k8_max,PASS,ok,float,gt,max,8,2097152,uniform,21000172,1,Ground truth end-to-end time (ms),0.741,Ground truth end-to-end time (ms),0.741,Ground truth algorithmic time (ms),0.741,8388640,lower-bound,2097152,lower-bound
cpu,q21_k8_max,PASS,ok,float,gt,max,8,2097152,trimodal,21000171,1,Ground truth end-to-end time (ms),0.741,Ground truth end-to-end time (ms),0.741,Ground truth algorithmic time (ms),0.741,8388640,lower-bound,2097152,lower-bound
cpu,q21_k8_max,PASS,ok,float,gt,max,8,2097152,trimodal,21000172,1,Ground truth end-to-end time (ms),0.739,Ground truth end-to-end time (ms),0.739,Ground truth algorithmic time (ms),0.739,8388640,lower-bound,2097152,lower-bound
cpu,q21_k8_max,PASS,ok,float,gt,max,8,2097152,adversarial,21000171,1,Ground truth end-to-end time (ms),0.854,Ground truth end-to-end time (ms),0.854,Ground truth algorithmic time (ms),0.854,8388640,lower-bound,2097152,lower-bound
cpu,q21_k8_max,PASS,ok,float,gt,max,8,2097152,adversarial,21000172,1,Ground truth end-to-end time (ms),0.825,Ground truth end-to-end time (ms),0.825,Ground truth algorithmic time (ms),0.825,8388640,lower-bound,2097152,lower-bound
cpu,q21_k8_max,PASS,ok,float,gt,max,8,2097152,sorted,21000171,1,Ground truth end-to-end time (ms),23.102,Ground truth end-to-end time (ms),23.102,Ground truth algorithmic time (ms),23.102,8388640,lower-bound,2097152,lower-bound
cpu,q21_k8_max,PASS,ok,float,gt,max,8,2097152,sorted,21000172,1,Ground truth end-to-end time (ms),23.091,Ground truth end-to-end time (ms),23.091,Ground truth algorithmic time (ms),23.091,8388640,lower-bound,2097152,lower-bound
cpu,q21_k8_max,PASS,ok,float,gt,max,8,2097152,reverse,21000171,1,Ground truth end-to-end time (ms),0.746,Ground truth end-to-end time (ms),0.746,Ground truth algorithmic time (ms),0.746,8388640,lower-bound,2097152,lower-bound
cpu,q21_k8_max,PASS,ok,float,gt,max,8,2097152,reverse,21000172,1,Ground truth end-to-end time (ms),0.734,Ground truth end-to-end time (ms),0.734,Ground truth algorithmic time (ms),0.734,8388640,lower-bound,2097152,lower-bound
cpu,q21_k131072_max,PASS,ok,float,gt,max,131072,2097152,uniform,21131235,1,Ground truth end-to-end time (ms),42.067,Ground truth end-to-end time (ms),42.067,Ground truth algorithmic time (ms),42.067,8912896,lower-bound,2097152,lower-bound
cpu,q21_k131072_max,PASS,ok,float,gt,max,131072,2097152,uniform,21131236,1,Ground truth end-to-end time (ms),41.914,Ground truth end-to-end time (ms),41.914,Ground truth algorithmic time (ms),41.914,8912896,lower-bound,2097152,lower-bound
cpu,q21_k131072_max,PASS,ok,float,gt,max,131072,2097152,trimodal,21131235,1,Ground truth end-to-end time (ms),41.131,Ground truth end-to-end time (ms),41.131,Ground truth algorithmic time (ms),41.131,8912896,lower-bound,2097152,lower-bound
cpu,q21_k131072_max,PASS,ok,float,gt,max,131072,2097152,trimodal,21131236,1,Ground truth end-to-end time (ms),40.929,Ground truth end-to-end time (ms),40.929,Ground truth algorithmic time (ms),40.929,8912896,lower-bound,2097152,lower-bound
cpu,q21_k131072_max,PASS,ok,float,gt,max,131072,2097152,adversarial,21131235,1,Ground truth end-to-end time (ms),42.061,Ground truth end-to-end time (ms),42.061,Ground truth algorithmic time (ms),42.061,8912896,lower-bound,2097152,lower-bound
cpu,q21_k131072_max,PASS,ok,float,gt,max,131072,2097152,adversarial,21131236,1,Ground truth end-to-end time (ms),42.378,Ground truth end-to-end time (ms),42.378,Ground truth algorithmic time (ms),42.378,8912896,lower-bound,2097152,lower-bound
cpu,q21_k131072_max,PASS,ok,float,gt,max,131072,2097152,sorted,21131235,1,Ground truth end-to-end time (ms),96.472,Ground truth end-to-end time (ms),96.472,Ground truth algorithmic time (ms),96.472,8912896,lower-bound,2097152,lower-bound
cpu,q21_k131072_max,PASS,ok,float,gt,max,131072,2097152,sorted,21131236,1,Ground truth end-to-end time (ms),96.363,Ground truth end-to-end time (ms),96.363,Ground truth algorithmic time (ms),96.363,8912896,lower-bound,2097152,lower-bound
cpu,q21_k131072_max,PASS,ok,float,gt,max,131072,2097152,reverse,21131235,1,Ground truth end-to-end time (ms),5.781,Ground truth end-to-end time (ms),5.781,Ground truth algorithmic time (ms),5.781,8912896,lower-bound,2097152,lower-bound
cpu,q21_k131072_max,PASS,ok,float,gt,max,131072,2097152,reverse,21131236,1,Ground truth end-to-end time (ms),5.809,Ground truth end-to-end time (ms),5.809,Ground truth algorithmic time (ms),5.809,8912896,lower-bound,2097152,lower-bound
cpu,q22_k8_max,PASS,ok,float,gt,max,8,4194304,uniform,22000174,1,Ground truth end-to-end time (ms),1.423,Ground truth end-to-end time (ms),1.423,Ground truth algorithmic time (ms),1.423,16777248,lower-bound,4194304,lower-bound
cpu,q22_k8_max,PASS,ok,float,gt,max,8,4194304,uniform,22000175,1,Ground truth end-to-end time (ms),1.441,Ground truth end-to-end time (ms),1.441,Ground truth algorithmic time (ms),1.441,16777248,lower-bound,4194304,lower-bound
cpu,q22_k8_max,PASS,ok,float,gt,max,8,4194304,trimodal,22000174,1,Ground truth end-to-end time (ms),1.418,Ground truth end-to-end time (ms),1.418,Ground truth algorithmic time (ms),1.418,16777248,lower-bound,4194304,lower-bound
cpu,q22_k8_max,PASS,ok,float,gt,max,8,4194304,trimodal,22000175,1,Ground truth end-to-end time (ms),1.422,Ground truth end-to-end time (ms),1.422,Ground truth algorithmic time (ms),1.422,16777248,lower-bound,4194304,lower-bound
cpu,q22_k8_max,PASS,ok,float,gt,max,8,4194304,adversarial,22000174,1,Ground truth end-to-end time (ms),1.514,Ground truth end-to-end time (ms),1.514,Ground truth algorithmic time (ms),1.514,16777248,lower-bound,4194304,lower-bound
cpu,q22_k8_max,PASS,ok,float,gt,max,8,4194304,adversarial,22000175,1,Ground truth end-to-end time (ms),1.509,Ground truth end-to-end time (ms),1.509,Ground truth algorithmic time (ms),1.509,16777248,lower-bound,4194304,lower-bound
cpu,q22_k8_max,PASS,ok,float,gt,max,8,4194304,sorted,22000174,1,Ground truth end-to-end time (ms),46.875,Ground truth end-to-end time (ms),46.875,Ground truth algorithmic time (ms),46.875,16777248,lower-bound,4194304,lower-bound
cpu,q22_k8_max,PASS,ok,float,gt,max,8,4194304,sorted,22000175,1,Ground truth end-to-end time (ms),46.953,Ground truth end-to-end time (ms),46.953,Ground truth algorithmic time (ms),46.953,16777248,lower-bound,4194304,lower-bound
cpu,q22_k8_max,PASS,ok,float,gt,max,8,4194304,reverse,22000174,1,Ground truth end-to-end time (ms),1.42,Ground truth end-to-end time (ms),1.42,Ground truth algorithmic time (ms),1.42,16777248,lower-bound,4194304,lower-bound
cpu,q22_k8_max,PASS,ok,float,gt,max,8,4194304,reverse,22000175,1,Ground truth end-to-end time (ms),1.417,Ground truth end-to-end time (ms),1.417,Ground truth algorithmic time (ms),1.417,16777248,lower-bound,4194304,lower-bound
cpu,q22_k131072_max,PASS,ok,float,gt,max,131072,4194304,uniform,22131238,1,Ground truth end-to-end time (ms),51.904,Ground truth end-to-end time (ms),51.904,Ground truth algorithmic time (ms),51.904,17301504,lower-bound,4194304,lower-bound
cpu,q22_k131072_max,PASS,ok,float,gt,max,131072,4194304,uniform,22131239,1,Ground truth end-to-end time (ms),51.881,Ground truth end-to-end time (ms),51.881,Ground truth algorithmic time (ms),51.881,17301504,lower-bound,4194304,lower-bound
cpu,q22_k131072_max,PASS,ok,float,gt,max,131072,4194304,trimodal,22131238,1,Ground truth end-to-end time (ms),51.723,Ground truth end-to-end time (ms),51.723,Ground truth algorithmic time (ms),51.723,17301504,lower-bound,4194304,lower-bound
cpu,q22_k131072_max,PASS,ok,float,gt,max,131072,4194304,trimodal,22131239,1,Ground truth end-to-end time (ms),52.102,Ground truth end-to-end time (ms),52.102,Ground truth algorithmic time (ms),52.102,17301504,lower-bound,4194304,lower-bound
cpu,q22_k131072_max,PASS,ok,float,gt,max,131072,4194304,adversarial,22131238,1,Ground truth end-to-end time (ms),50.955,Ground truth end-to-end time (ms),50.955,Ground truth algorithmic time (ms),50.955,17301504,lower-bound,4194304,lower-bound
cpu,q22_k131072_max,PASS,ok,float,gt,max,131072,4194304,adversarial,22131239,1,Ground truth end-to-end time (ms),51.237,Ground truth end-to-end time (ms),51.237,Ground truth algorithmic time (ms),51.237,17301504,lower-bound,4194304,lower-bound
cpu,q22_k131072_max,PASS,ok,float,gt,max,131072,4194304,sorted,22131238,1,Ground truth end-to-end time (ms),191.861,Ground truth end-to-end time (ms),191.861,Ground truth algorithmic time (ms),191.861,17301504,lower-bound,4194304,lower-bound
cpu,q22_k131072_max,PASS,ok,float,gt,max,131072,4194304,sorted,22131239,1,Ground truth end-to-end time (ms),191.971,Ground truth end-to-end time (ms),191.971,Ground truth algorithmic time (ms),191.971,17301504,lower-bound,4194304,lower-bound
cpu,q22_k131072_max,PASS,ok,float,gt,max,131072,4194304,reverse,22131238,1,Ground truth end-to-end time (ms),6.502,Ground truth end-to-end time (ms),6.502,Ground truth algorithmic time (ms),6.502,17301504,lower-bound,4194304,lower-bound
cpu,q22_k131072_max,PASS,ok,float,gt,max,131072,4194304,reverse,22131239,1,Ground truth end-to-end time (ms),6.527,Ground truth end-to-end time (ms),6.527,Ground truth algorithmic time (ms),6.527,17301504,lower-bound,4194304,lower-bound
cpu,q23_k8_max,PASS,ok,float,gt,max,8,8388608,uniform,23000177,1,Ground truth end-to-end time (ms),2.864,Ground truth end-to-end time (ms),2.864,Ground truth algorithmic time (ms),2.864,33554464,lower-bound,8388608,lower-bound
cpu,q23_k8_max,PASS,ok,float,gt,max,8,8388608,uniform,23000178,1,Ground truth end-to-end time (ms),2.869,Ground truth end-to-end time (ms),2.869,Ground truth algorithmic time (ms),2.869,33554464,lower-bound,8388608,lower-bound
cpu,q23_k8_max,PASS,ok,float,gt,max,8,8388608,trimodal,23000177,1,Ground truth end-to-end time (ms),2.863,Ground truth end-to-end time (ms),2.863,Ground truth algorithmic time (ms),2.863,33554464,lower-bound,8388608,lower-bound
cpu,q23_k8_max,PASS,ok,float,gt,max,8,8388608,trimodal,23000178,1,Ground truth end-to-end time (ms),2.87,Ground truth end-to-end time (ms),2.87,Ground truth algorithmic time (ms),2.87,33554464,lower-bound,8388608,lower-bound
cpu,q23_k8_max,PASS,ok,float,gt,max,8,8388608,adversarial,23000177,1,Ground truth end-to-end time (ms),2.936,Ground truth end-to-end time (ms),2.936,Ground truth algorithmic time (ms),2.936,33554464,lower-bound,8388608,lower-bound
cpu,q23_k8_max,PASS,ok,float,gt,max,8,8388608,adversarial,23000178,1,Ground truth end-to-end time (ms),2.94,Ground truth end-to-end time (ms),2.94,Ground truth algorithmic time (ms),2.94,33554464,lower-bound,8388608,lower-bound
cpu,q23_k8_max,PASS,ok,float,gt,max,8,8388608,sorted,23000177,1,Ground truth end-to-end time (ms),95.643,Ground truth end-to-end time (ms),95.643,Ground truth algorithmic time (ms),95.643,33554464,lower-bound,8388608,lower-bound
cpu,q23_k8_max,PASS,ok,float,gt,max,8,8388608,sorted,23000178,1,Ground truth end-to-end time (ms),95.31,Ground truth end-to-end time (ms),95.31,Ground truth algorithmic time (ms),95.31,33554464,lower-bound,8388608,lower-bound
cpu,q23_k8_max,PASS,ok,float,gt,max,8,8388608,reverse,23000177,1,Ground truth end-to-end time (ms),2.882,Ground truth end-to-end time (ms),2.882,Ground truth algorithmic time (ms),2.882,33554464,lower-bound,8388608,lower-bound
cpu,q23_k8_max,PASS,ok,float,gt,max,8,8388608,reverse,23000178,1,Ground truth end-to-end time (ms),2.866,Ground truth end-to-end time (ms),2.866,Ground truth algorithmic time (ms),2.866,33554464,lower-bound,8388608,lower-bound
cpu,q23_k131072_max,PASS,ok,float,gt,max,131072,8388608,uniform,23131241,1,Ground truth end-to-end time (ms),61.078,Ground truth end-to-end time (ms),61.078,Ground truth algorithmic time (ms),61.078,34078720,lower-bound,8388608,lower-bound
cpu,q23_k131072_max,PASS,ok,float,gt,max,131072,8388608,uniform,23131242,1,Ground truth end-to-end time (ms),62.196,Ground truth end-to-end time (ms),62.196,Ground truth algorithmic time (ms),62.196,34078720,lower-bound,8388608,lower-bound
cpu,q23_k131072_max,PASS,ok,float,gt,max,131072,8388608,trimodal,23131241,1,Ground truth end-to-end time (ms),61.114,Ground truth end-to-end time (ms),61.114,Ground truth algorithmic time (ms),61.114,34078720,lower-bound,8388608,lower-bound
cpu,q23_k131072_max,PASS,ok,float,gt,max,131072,8388608,trimodal,23131242,1,Ground truth end-to-end time (ms),61.001,Ground truth end-to-end time (ms),61.001,Ground truth algorithmic time (ms),61.001,34078720,lower-bound,8388608,lower-bound
cpu,q23_k131072_max,PASS,ok,float,gt,max,131072,8388608,adversarial,23131241,1,Ground truth end-to-end time (ms),61.003,Ground truth end-to-end time (ms),61.003,Ground truth algorithmic time (ms),61.003,34078720,lower-bound,8388608,lower-bound
cpu,q23_k131072_max,PASS,ok,float,gt,max,131072,8388608,adversarial,23131242,1,Ground truth end-to-end time (ms),61.096,Ground truth end-to-end time (ms),61.096,Ground truth algorithmic time (ms),61.096,34078720,lower-bound,8388608,lower-bound
cpu,q23_k131072_max,PASS,ok,float,gt,max,131072,8388608,sorted,23131241,1,Ground truth end-to-end time (ms),383.046,Ground truth end-to-end time (ms),383.046,Ground truth algorithmic time (ms),383.046,34078720,lower-bound,8388608,lower-bound
cpu,q23_k131072_max,PASS,ok,float,gt,max,131072,8388608,sorted,23131242,1,Ground truth end-to-end time (ms),383.126,Ground truth end-to-end time (ms),383.126,Ground truth algorithmic time (ms),383.126,34078720,lower-bound,8388608,lower-bound
cpu,q23_k131072_max,PASS,ok,float,gt,max,131072,8388608,reverse,23131241,1,Ground truth end-to-end time (ms),7.941,Ground truth end-to-end time (ms),7.941,Ground truth algorithmic time (ms),7.941,34078720,lower-bound,8388608,lower-bound
cpu,q23_k131072_max,PASS,ok,float,gt,max,131072,8388608,reverse,23131242,1,Ground truth end-to-end time (ms),7.947,Ground truth end-to-end time (ms),7.947,Ground truth algorithmic time (ms),7.947,34078720,lower-bound,8388608,lower-bound
cpu,q24_k8_max,PASS,ok,float,gt,max,8,16777216,uniform,24000180,1,Ground truth end-to-end time (ms),5.574,Ground truth end-to-end time (ms),5.574,Ground truth algorithmic time (ms),5.574,67108896,lower-bound,16777216,lower-bound
cpu,q24_k8_max,PASS,ok,float,gt,max,8,16777216,uniform,24000181,1,Ground truth end-to-end time (ms),5.573,Ground truth end-to-end time (ms),5.573,Ground truth algorithmic time (ms),5.573,67108896,lower-bound,16777216,lower-bound
cpu,q24_k8_max,PASS,ok,float,gt,max,8,16777216,trimodal,24000180,1,Ground truth end-to-end time (ms),5.583,Ground truth end-to-end time (ms),5.583,Ground truth algorithmic time (ms),5.583,67108896,lower-bound,16777216,lower-bound
cpu,q24_k8_max,PASS,ok,float,gt,max,8,16777216,trimodal,24000181,1,Ground truth end-to-end time (ms),5.612,Ground truth end-to-end time (ms),5.612,Ground truth algorithmic time (ms),5.612,67108896,lower-bound,16777216,lower-bound
cpu,q24_k8_max,PASS,ok,float,gt,max,8,16777216,adversarial,24000180,1,Ground truth end-to-end time (ms),5.678,Ground truth end-to-end time (ms),5.678,Ground truth algorithmic time (ms),5.678,67108896,lower-bound,16777216,lower-bound
cpu,q24_k8_max,PASS,ok,float,gt,max,8,16777216,adversarial,24000181,1,Ground truth end-to-end time (ms),5.666,Ground truth end-to-end time (ms),5.666,Ground truth algorithmic time (ms),5.666,67108896,lower-bound,16777216,lower-bound
cpu,q24_k8_max,PASS,ok,float,gt,max,8,16777216,sorted,24000180,1,Ground truth end-to-end time (ms),197.138,Ground truth end-to-end time (ms),197.138,Ground truth algorithmic time (ms),197.138,67108896,lower-bound,16777216,lower-bound
cpu,q24_k8_max,PASS,ok,float,gt,max,8,16777216,sorted,24000181,1,Ground truth end-to-end time (ms),197.287,Ground truth end-to-end time (ms),197.287,Ground truth algorithmic time (ms),197.287,67108896,lower-bound,16777216,lower-bound
cpu,q24_k8_max,PASS,ok,float,gt,max,8,16777216,reverse,24000180,1,Ground truth end-to-end time (ms),5.573,Ground truth end-to-end time (ms),5.573,Ground truth algorithmic time (ms),5.573,67108896,lower-bound,16777216,lower-bound
cpu,q24_k8_max,PASS,ok,float,gt,max,8,16777216,reverse,24000181,1,Ground truth end-to-end time (ms),5.574,Ground truth end-to-end time (ms),5.574,Ground truth algorithmic time (ms),5.574,67108896,lower-bound,16777216,lower-bound
cpu,q24_k131072_max,PASS,ok,float,gt,max,131072,16777216,uniform,24131244,1,Ground truth end-to-end time (ms),74.034,Ground truth end-to-end time (ms),74.034,Ground truth algorithmic time (ms),74.034,67633152,lower-bound,16777216,lower-bound
cpu,q24_k131072_max,PASS,ok,float,gt,max,131072,16777216,uniform,24131245,1,Ground truth end-to-end time (ms),74.016,Ground truth end-to-end time (ms),74.016,Ground truth algorithmic time (ms),74.016,67633152,lower-bound,16777216,lower-bound
cpu,q24_k131072_max,PASS,ok,float,gt,max,131072,16777216,trimodal,24131244,1,Ground truth end-to-end time (ms),74.116,Ground truth end-to-end time (ms),74.116,Ground truth algorithmic time (ms),74.116,67633152,lower-bound,16777216,lower-bound
cpu,q24_k131072_max,PASS,ok,float,gt,max,131072,16777216,trimodal,24131245,1,Ground truth end-to-end time (ms),75.681,Ground truth end-to-end time (ms),75.681,Ground truth algorithmic time (ms),75.681,67633152,lower-bound,16777216,lower-bound
cpu,q24_k131072_max,PASS,ok,float,gt,max,131072,16777216,adversarial,24131244,1,Ground truth end-to-end time (ms),73.949,Ground truth end-to-end time (ms),73.949,Ground truth algorithmic time (ms),73.949,67633152,lower-bound,16777216,lower-bound
cpu,q24_k131072_max,PASS,ok,float,gt,max,131072,16777216,adversarial,24131245,1,Ground truth end-to-end time (ms),73.879,Ground truth end-to-end time (ms),73.879,Ground truth algorithmic time (ms),73.879,67633152,lower-bound,16777216,lower-bound
cpu,q24_k131072_max,PASS,ok,float,gt,max,131072,16777216,sorted,24131244,1,Ground truth end-to-end time (ms),768.335,Ground truth end-to-end time (ms),768.335,Ground truth algorithmic time (ms),768.335,67633152,lower-bound,16777216,lower-bound
cpu,q24_k131072_max,PASS,ok,float,gt,max,131072,16777216,sorted,24131245,1,Ground truth end-to-end time (ms),764.995,Ground truth end-to-end time (ms),764.995,Ground truth algorithmic time (ms),764.995,67633152,lower-bound,16777216,lower-bound
cpu,q24_k131072_max,PASS,ok,float,gt,max,131072,16777216,reverse,24131244,1,Ground truth end-to-end time (ms),10.646,Ground truth end-to-end time (ms),10.646,Ground truth algorithmic time (ms),10.646,67633152,lower-bound,16777216,lower-bound
cpu,q24_k131072_max,PASS,ok,float,gt,max,131072,16777216,reverse,24131245,1,Ground truth end-to-end time (ms),10.653,Ground truth end-to-end time (ms),10.653,Ground truth algorithmic time (ms),10.653,67633152,lower-bound,16777216,lower-bound
gpu,q20_k8_max,PASS,ok,float,bitonic,max,8,1048576,uniform,20000168,1,Trunc bitonic end-to-end time (ms),0.757,Trunc bitonic end-to-end time (ms),0.757,Trunc bitonic algorithmic time (ms),0.091,29359968,exact,5767148,exact
gpu,q20_k8_max,PASS,ok,float,bitonic,max,8,1048576,uniform,20000169,1,Trunc bitonic end-to-end time (ms),0.759,Trunc bitonic end-to-end time (ms),0.759,Trunc bitonic algorithmic time (ms),0.091,29359968,exact,5767148,exact
gpu,q20_k8_max,PASS,ok,float,bitonic,max,8,1048576,trimodal,20000168,1,Trunc bitonic end-to-end time (ms),0.76,Trunc bitonic end-to-end time (ms),0.76,Trunc bitonic algorithmic time (ms),0.091,29359968,exact,5767148,exact
gpu,q20_k8_max,PASS,ok,float,bitonic,max,8,1048576,trimodal,20000169,1,Trunc bitonic end-to-end time (ms),0.857,Trunc bitonic end-to-end time (ms),0.857,Trunc bitonic algorithmic time (ms),0.091,29359968,exact,5767148,exact
gpu,q20_k8_max,PASS,ok,float,bitonic,max,8,1048576,adversarial,20000168,1,Trunc bitonic end-to-end time (ms),1.104,Trunc bitonic end-to-end time (ms),1.104,Trunc bitonic algorithmic time (ms),0.084,29359968,exact,5767148,exact
gpu,q20_k8_max,PASS,ok,float,bitonic,max,8,1048576,adversarial,20000169,1,Trunc bitonic end-to-end time (ms),0.994,Trunc bitonic end-to-end time (ms),0.994,Trunc bitonic algorithmic time (ms),0.084,29359968,exact,5767148,exact
gpu,q20_k8_max,PASS,ok,float,bitonic,max,8,1048576,sorted,20000168,1,Trunc bitonic end-to-end time (ms),1.016,Trunc bitonic end-to-end time (ms),1.016,Trunc bitonic algorithmic time (ms),0.084,29359968,exact,5767148,exact
gpu,q20_k8_max,PASS,ok,float,bitonic,max,8,1048576,sorted,20000169,1,Trunc bitonic end-to-end time (ms),0.969,Trunc bitonic end-to-end time (ms),0.969,Trunc bitonic algorithmic time (ms),0.084,29359968,exact,5767148,exact
gpu,q20_k8_max,PASS,ok,float,bitonic,max,8,1048576,reverse,20000168,1,Trunc bitonic end-to-end time (ms),0.845,Trunc bitonic end-to-end time (ms),0.845,Trunc bitonic algorithmic time (ms),0.084,29359968,exact,5767148,exact
gpu,q20_k8_max,PASS,ok,float,bitonic,max,8,1048576,reverse,20000169,1,Trunc bitonic end-to-end time (ms),1.067,Trunc bitonic end-to-end time (ms),1.067,Trunc bitonic algorithmic time (ms),0.084,29359968,exact,5767148,exact
gpu,q20_k131072_max,PASS,ok,float,bitonic,max,131072,1048576,uniform,20131232,1,Trunc bitonic end-to-end time (ms),1.495,Trunc bitonic end-to-end time (ms),1.495,Trunc bitonic algorithmic time (ms),0.402,117964800,exact,88932352,exact
gpu,q20_k131072_max,PASS,ok,float,bitonic,max,131072,1048576,uniform,20131233,1,Trunc bitonic end-to-end time (ms),1.327,Trunc bitonic end-to-end time (ms),1.327,Trunc bitonic algorithmic time (ms),0.401,117964800,exact,88932352,exact
