backend,case_name,status,reason,dtype,algorithm,mode,k,n,dist,seed,rep,timing_label,time_ms,timing_label_e2e,time_end_to_end_ms,timing_label_algorithmic,time_algorithmic_ms,bytes_moved,bytes_model,compare_ops,ops_model
cpu,q17_k131072_max,PASS,ok,int,map_reduce,max,131072,131072,uniform,17131223,1,Map-reduce top-k end-to-end time (ms),6.495,Map-reduce top-k end-to-end time (ms),6.495,Map-reduce top-k algorithmic time (ms),6.495,1572864,exact,131072,lower-bound
cpu,q18_k8_max,PASS,ok,int,map_reduce,max,8,262144,uniform,18000162,1,Map-reduce top-k end-to-end time (ms),0.04,Map-reduce top-k end-to-end time (ms),0.04,Map-reduce top-k algorithmic time (ms),0.04,1048640,exact,262144,lower-bound
cpu,q18_k256_max,PASS,ok,int,map_reduce,max,256,262144,uniform,18000410,1,Map-reduce top-k end-to-end time (ms),0.06,Map-reduce top-k end-to-end time (ms),0.06,Map-reduce top-k algorithmic time (ms),0.06,1050624,exact,262144,lower-bound
cpu,q18_k4096_max,PASS,ok,int,map_reduce,max,4096,262144,uniform,18004250,1,Map-reduce top-k end-to-end time (ms),1.12,Map-reduce top-k end-to-end time (ms),1.12,Map-reduce top-k algorithmic time (ms),1.12,1081344,exact,262144,lower-bound
cpu,q18_k131072_max,PASS,ok,int,map_reduce,max,131072,262144,uniform,18131226,1,Map-reduce top-k end-to-end time (ms),13.522,Map-reduce top-k end-to-end time (ms),13.522,Map-reduce top-k algorithmic time (ms),13.522,2097152,exact,262144,lower-bound
cpu,q19_k8_max,PASS,ok,int,map_reduce,max,8,524288,uniform,19000165,1,Map-reduce top-k end-to-end time (ms),0.081,Map-reduce top-k end-to-end time (ms),0.081,Map-reduce top-k algorithmic time (ms),0.081,2097216,exact,524288,lower-bound
cpu,q19_k256_max,PASS,ok,int,map_reduce,max,256,524288,uniform,19000413,1,Map-reduce top-k end-to-end time (ms),0.077,Map-reduce top-k end-to-end time (ms),0.077,Map-reduce top-k algorithmic time (ms),0.077,2099200,exact,524288,lower-bound
cpu,q19_k4096_max,PASS,ok,int,map_reduce,max,4096,524288,uniform,19004253,1,Map-reduce top-k end-to-end time (ms),1.326,Map-reduce top-k end-to-end time (ms),1.326,Map-reduce top-k algorithmic time (ms),1.326,2129920,exact,524288,lower-bound
cpu,q19_k131072_max,PASS,ok,int,map_reduce,max,131072,524288,uniform,19131229,1,Map-reduce top-k end-to-end time (ms),20.654,Map-reduce top-k end-to-end time (ms),20.654,Map-reduce top-k algorithmic time (ms),20.654,3145728,exact,524288,lower-bound
cpu,q20_k8_max,PASS,ok,int,map_reduce,max,8,1048576,uniform,20000168,1,Map-reduce top-k end-to-end time (ms),0.079,Map-reduce top-k end-to-end time (ms),0.079,Map-reduce top-k algorithmic time (ms),0.079,4194368,exact,1048576,lower-bound
