source,backend,dtype,algorithm,mode,k,n,dist,seed,rep,file_path,elapsed_seconds,energy_joules,average_watts,baseline_watts,net_energy_joules,net_average_watts,command_exit_code,inproc_counters,inproc_e2e_joules,inproc_algo_joules,inproc_e2e_seconds,inproc_algo_seconds,inproc_net_e2e_joules,inproc_net_algo_joules,inproc_loop_joules,inproc_loop_seconds,core_energy_joules,net_core_energy_joules,board_energy_joules,net_board_energy_joules,board_baseline_watts,core_baseline_watts
gpu,gpu,int,gt,max,8,262144,uniform,18000162,1,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q18_k8_max_uniform_s18000162_rep1_gpu.txt,0.39222,7.371958,18.795476,16.465421,0.913894,2.330055,0,"rapl:package+core,nvml:board-integrated",0.228738,0.102509,0.014321,0.005263,0,0.015851489277,0.345398,0.016778,,,4.34059,0.691179,9.304504,
gpu,gpu,int,gt,max,8,262144,uniform,18000162,2,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q18_k8_max_uniform_s18000162_rep2_gpu.txt,0.383281,7.348263,19.172012,16.465421,1.037384,2.706591,0,"rapl:package+core,nvml:board-integrated",0.282958,0.115415,0.01443,0.005284,0.04536197497,0.028411715436,0.354473,0.01692,,,4.403668,0.837431,9.304504,
gpu,gpu,int,gt,max,8,262144,uniform,18000162,3,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q18_k8_max_uniform_s18000162_rep3_gpu.txt,0.38462,7.521593,19.555886,16.465421,1.188656,3.090465,0,"rapl:package+core,nvml:board-integrated",0.291017,0.117809,0.014383,0.005297,0.054194849757,0.030591664963,0.350856,0.016848,,,4.490118,0.911416,9.304504,
gpu,gpu,int,gt,max,131072,524288,uniform,19131229,1,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q19_k131072_max_uniform_s19131229_rep1_gpu.txt,0.759869,15.68897,20.646937,16.465421,3.177405,4.181516,0,"rapl:package+core,nvml:board-integrated",7.583721,0.42182,0.354312,0.017672,1.74982475465,0.130843080088,7.658663,0.358958,,,9.618193,2.547988,9.304504,
gpu,gpu,int,gt,max,131072,524288,uniform,19131229,2,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q19_k131072_max_uniform_s19131229_rep2_gpu.txt,0.751091,14.710561,19.585591,16.465421,2.343532,3.12017,0,"rapl:package+core,nvml:board-integrated",7.107308,0.387746,0.349374,0.017984,1.35471800355,0.091631868736,7.180945,0.354493,,,8.583879,1.59535,9.304504,
gpu,gpu,int,gt,max,131072,524288,uniform,19131229,3,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q19_k131072_max_uniform_s19131229_rep3_gpu.txt,0.776179,14.981556,19.30168,16.465421,2.201444,2.836259,0,"rapl:package+core,nvml:board-integrated",7.282289,0.475355,0.36503,0.023904,1.27191637237,0.081765576416,7.324644,0.369872,,,8.77779,1.555831,9.304504,
gpu,gpu,int,gt,max,256,524288,uniform,19000413,1,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q19_k256_max_uniform_s19000413_rep1_gpu.txt,0.395144,7.845955,19.855914,16.465421,1.339735,3.390493,0,"rapl:package+core,nvml:board-integrated",0.538655,0.174274,0.024367,0.007983,0.137442086493,0.042830544157,0.638389,0.02831,,,4.774916,1.098292,9.304504,
gpu,gpu,int,gt,max,256,524288,uniform,19000413,2,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q19_k256_max_uniform_s19000413_rep2_gpu.txt,0.381502,7.529979,19.737698,16.465421,1.248381,3.272277,0,"rapl:package+core,nvml:board-integrated",0.538387,0.132035,0.024031,0.008443,0.142706467949,0,0.626167,0.027322,,,4.539533,0.989842,9.304504,
gpu,gpu,int,gt,max,256,524288,uniform,19000413,3,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q19_k256_max_uniform_s19000413_rep3_gpu.txt,0.392523,7.895775,20.115467,16.465421,1.432725,3.650046,0,"rapl:package+core,nvml:board-integrated",0.521965,0.167374,0.023609,0.008489,0.133232875611,0.027599041131,0.621458,0.027546,,,4.825957,1.173729,9.304504,
gpu,gpu,int,gt,max,4096,524288,uniform,19004253,1,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q19_k4096_max_uniform_s19004253_rep1_gpu.txt,0.393769,7.852063,19.940784,16.465421,1.36849,3.475363,0,"rapl:package+core,nvml:board-integrated",0.644426,0.139427,0.030703,0.008328,0.138888179037,0.002302973912,0.765504,0.034593,,,4.75797,1.094145,9.304504,
gpu,gpu,int,gt,max,4096,524288,uniform,19004253,2,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q19_k4096_max_uniform_s19004253_rep2_gpu.txt,0.384746,7.661927,19.914255,16.465421,1.326925,3.448834,0,"rapl:package+core,nvml:board-integrated",0.654999,0.183129,0.030266,0.008388,0.156656568014,0.045017048652,0.750122,0.034238,,,4.617224,1.037355,9.304504,
gpu,gpu,int,gt,max,4096,524288,uniform,19004253,3,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q19_k4096_max_uniform_s19004253_rep3_gpu.txt,0.386989,7.690229,19.871952,16.465421,1.318291,3.406531,0,"rapl:package+core,nvml:board-integrated",0.700358,0.126493,0.0333,0.008365,0.1520594807,0,0.835971,0.037297,,,4.678529,1.077787,9.304504,
gpu,gpu,int,gt,max,8,524288,uniform,19000165,1,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q19_k8_max_uniform_s19000165_rep1_gpu.txt,0.387245,7.57089,19.550625,16.465421,1.194731,3.085204,0,"rapl:package+core,nvml:board-integrated",0.532498,0.233447,0.026191,0.011295,0.101252158589,0.047470069805,0.649438,0.03008,,,4.386347,0.78322,9.304504,
gpu,gpu,int,gt,max,8,524288,uniform,19000165,2,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q19_k8_max_uniform_s19000165_rep2_gpu.txt,0.379169,7.402293,19.522423,16.465421,1.159119,3.057002,0,"rapl:package+core,nvml:board-integrated",0.560689,0.213522,0.023336,0.008409,0.176451935544,0.075064274811,0.608057,0.027275,,,4.442867,0.914889,9.304504,
gpu,gpu,int,gt,max,8,524288,uniform,19000165,3,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q19_k8_max_uniform_s19000165_rep3_gpu.txt,0.394449,7.934834,20.116261,16.465421,1.440069,3.65084,0,"rapl:package+core,nvml:board-integrated",0.484233,0.205362,0.023557,0.008329,0.096357077503,0.068221508491,0.623586,0.027568,,,4.76915,1.099,9.304504,
gpu,gpu,int,gt,max,131072,1048576,uniform,20131232,1,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q20_k131072_max_uniform_s20131232_rep1_gpu.txt,0.765912,16.145888,21.080609,16.465421,3.534827,4.615188,0,"rapl:package+core,nvml:board-integrated",7.8569,0.391575,0.363031,0.020261,1.87944174895,0.057969105119,8.077922,0.371359,,,9.987973,2.861543,9.304504,
gpu,gpu,int,gt,max,131072,1048576,uniform,20131232,2,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q20_k131072_max_uniform_s20131232_rep2_gpu.txt,0.784693,16.028407,20.426329,16.465421,3.108098,3.960908,0,"rapl:package+core,nvml:board-integrated",8.000698,0.867831,0.380523,0.037456,1.73522660482,0.251102191024,8.15355,0.38927,,,9.63825,2.337066,9.304504,
gpu,gpu,int,gt,max,131072,1048576,uniform,20131232,3,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q20_k131072_max_uniform_s20131232_rep3_gpu.txt,0.783445,15.340799,19.581205,16.465421,2.441045,3.115784,0,"rapl:package+core,nvml:board-integrated",7.71732,0.663046,0.379441,0.032597,1.46966419034,0.126322671663,7.841247,0.388205,,,8.989168,1.6996,9.304504,
gpu,gpu,int,gt,max,256,1048576,uniform,20000416,1,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q20_k256_max_uniform_s20000416_rep1_gpu.txt,0.419657,8.498621,20.251341,16.465421,1.588789,3.78592,0,"rapl:package+core,nvml:board-integrated",0.789201,0.194179,0.034866,0.00826,0.215117631414,0.05817462254,0.955161,0.041237,,,5.14035,1.235648,9.304504,
gpu,gpu,int,gt,max,256,1048576,uniform,20000416,2,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q20_k256_max_uniform_s20000416_rep2_gpu.txt,0.417661,8.516783,20.391619,16.465421,1.639819,3.926198,0,"rapl:package+core,nvml:board-integrated",0.99766,0.447216,0.045788,0.018989,0.243741303252,0.134554120631,1.213186,0.053059,,,5.134405,1.248277,9.304504,
gpu,gpu,int,gt,max,256,1048576,uniform,20000416,3,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q20_k256_max_uniform_s20000416_rep3_gpu.txt,0.388027,7.803706,20.111223,16.465421,1.414671,3.645802,0,"rapl:package+core,nvml:board-integrated",0.77465,0.196649,0.034778,0.00821,0.202015588462,0.06146789359,0.945462,0.041457,,,4.728395,1.117993,9.304504,
gpu,gpu,int,gt,max,4096,1048576,uniform,20004256,1,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q20_k4096_max_uniform_s20004256_rep1_gpu.txt,0.407461,8.397565,20.609509,16.465421,1.688553,4.144088,0,"rapl:package+core,nvml:board-integrated",0.880424,0.22497,0.039353,0.00827,0.232460287387,0.08880096833,1.041649,0.046344,,,5.185237,1.394017,9.304504,
gpu,gpu,int,gt,max,4096,1048576,uniform,20004256,2,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q20_k4096_max_uniform_s20004256_rep2_gpu.txt,0.392948,8.078367,20.558341,16.465421,1.608306,4.09292,0,"rapl:package+core,nvml:board-integrated",0.922271,0.242592,0.041875,0.008409,0.232781495625,0.104134274811,1.126659,0.049,,,4.949119,1.292929,9.304504,
gpu,gpu,int,gt,max,4096,1048576,uniform,20004256,3,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q20_k4096_max_uniform_s20004256_rep3_gpu.txt,0.413033,8.940464,21.645857,16.465421,2.139694,5.180436,0,"rapl:package+core,nvml:board-integrated",1.004327,0.227026,0.042511,0.008388,0.304365487869,0.088914048652,1.191002,0.050291,,,5.346732,1.50366,9.304504,
gpu,gpu,int,gt,max,8,1048576,uniform,20000168,1,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q20_k8_max_uniform_s20000168_rep1_gpu.txt,0.39287,7.509147,19.113545,16.465421,1.04037,2.648124,0,"rapl:package+core,nvml:board-integrated",0.862484,0.276647,0.038382,0.011875,0.230508211178,0.081120125625,0.998606,0.045422,,,4.371462,0.715997,9.304504,
gpu,gpu,int,gt,max,8,1048576,uniform,20000168,2,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q20_k8_max_uniform_s20000168_rep2_gpu.txt,0.389814,7.712631,19.785395,16.465421,1.294174,3.319974,0,"rapl:package+core,nvml:board-integrated",0.777894,0.264053,0.035141,0.009129,0.199282640639,0.113740171691,0.98278,0.042721,,,4.584696,0.957667,9.304504,
gpu,gpu,int,gt,max,8,1048576,uniform,20000168,3,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q20_k8_max_uniform_s20000168_rep3_gpu.txt,0.417251,8.470191,20.300007,16.465421,1.599983,3.834586,0,"rapl:package+core,nvml:board-integrated",0.896916,0.26797,0.038406,0.012116,0.264545041074,0.068474959164,1.042559,0.044738,,,5.125195,1.242884,9.304504,
gpu,gpu,int,gt,max,131072,2097152,uniform,21131235,1,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q21_k131072_max_uniform_s21131235_rep1_gpu.txt,0.845483,17.552729,20.760598,16.465421,3.631498,4.295177,0,"rapl:package+core,nvml:board-integrated",8.311195,0.561565,0.385027,0.027283,1.97156334863,0.112338918857,8.739188,0.404937,,,10.660462,2.793663,9.304504,
gpu,gpu,int,gt,max,131072,2097152,uniform,21131235,2,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q21_k131072_max_uniform_s21131235_rep2_gpu.txt,0.850016,16.526091,19.442097,16.465421,2.530222,2.976676,0,"rapl:package+core,nvml:board-integrated",7.823113,0.448454,0.384215,0.020855,1.49685127049,0.105067645045,8.12116,0.40286,,,9.59046,1.681484,9.304504,
gpu,gpu,int,gt,max,131072,2097152,uniform,21131235,3,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q21_k131072_max_uniform_s21131235_rep3_gpu.txt,0.804743,15.752478,19.574555,16.465421,2.502053,3.109134,0,"rapl:package+core,nvml:board-integrated",7.692277,0.482263,0.380152,0.022091,1.43291427601,0.118525384689,8.112294,0.399831,,,9.115401,1.62767,9.304504,
gpu,gpu,int,gt,max,256,2097152,uniform,21000419,1,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q21_k256_max_uniform_s21000419_rep1_gpu.txt,0.449917,9.31709,20.708462,16.465421,1.909016,4.243041,0,"rapl:package+core,nvml:board-integrated",1.457611,0.263636,0.060762,0.016682,0.457139089198,0,1.813596,0.077297,,,5.597006,1.410751,9.304504,
gpu,gpu,int,gt,max,256,2097152,uniform,21000419,2,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q21_k256_max_uniform_s21000419_rep2_gpu.txt,0.486822,10.029034,20.601033,16.465421,2.013306,4.135612,0,"rapl:package+core,nvml:board-integrated",1.534313,0.472237,0.062647,0.01891,0.502803770613,0.16087588889,1.881091,0.079733,,,6.121002,1.591366,9.304504,
gpu,gpu,int,gt,max,256,2097152,uniform,21000419,3,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q21_k256_max_uniform_s21000419_rep3_gpu.txt,0.484218,10.134524,20.929657,16.465421,2.161665,4.464236,0,"rapl:package+core,nvml:board-integrated",1.487401,0.406339,0.06037,0.015897,0.49338353423,0.144588202363,1.820992,0.076835,,,6.103605,1.598194,9.304504,
gpu,gpu,int,gt,max,4096,2097152,uniform,21004259,1,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q21_k4096_max_uniform_s21004259_rep1_gpu.txt,0.505397,10.41481,20.607172,16.465421,2.09323,4.141751,0,"rapl:package+core,nvml:board-integrated",1.668881,0.371899,0.071858,0.019575,0.485708777782,0.049588383925,2.068884,0.088799,,,6.307417,1.604945,9.304504,
gpu,gpu,int,gt,max,4096,2097152,uniform,21004259,2,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q21_k4096_max_uniform_s21004259_rep2_gpu.txt,0.467429,9.64267,20.629169,16.465421,1.946256,4.163748,0,"rapl:package+core,nvml:board-integrated",1.72994,0.258101,0.066693,0.0148,0.631811677247,0.0144127692,1.987676,0.08423,,,5.845076,1.495882,9.304504,
gpu,gpu,int,gt,max,4096,2097152,uniform,21004259,3,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q21_k4096_max_uniform_s21004259_rep3_gpu.txt,0.476691,9.866216,20.697289,16.465421,2.017294,4.231868,0,"rapl:package+core,nvml:board-integrated",1.593775,0.331288,0.067389,0.014939,0.484186744231,0.085311075681,2.011675,0.085244,,,5.981056,1.545681,9.304504,
gpu,gpu,int,gt,max,8,2097152,uniform,21000171,1,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q21_k8_max_uniform_s21000171_rep1_gpu.txt,0.439195,8.521604,19.402795,16.465421,1.290079,2.937374,0,"rapl:package+core,nvml:board-integrated",1.263115,0.256903,0.05417,0.011402,0.37118314443,0.069164269758,1.598077,0.071224,,,4.873767,0.787279,9.304504,
gpu,gpu,int,gt,max,8,2097152,uniform,21000171,2,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q21_k8_max_uniform_s21000171_rep2_gpu.txt,0.477376,9.599462,20.108787,16.465421,1.739257,3.643366,0,"rapl:package+core,nvml:board-integrated",1.38931,0.466011,0.065318,0.020584,0.313821631122,0.127086774136,1.868323,0.082101,,,5.700265,1.258514,9.304504,
gpu,gpu,int,gt,max,8,2097152,uniform,21000171,3,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q21_k8_max_uniform_s21000171_rep3_gpu.txt,0.474882,9.781396,20.597514,16.465421,1.962258,4.132093,0,"rapl:package+core,nvml:board-integrated",1.547478,0.452966,0.062012,0.017008,0.526424312948,0.172922119632,1.859081,0.079213,,,5.935022,1.516477,9.304504,
gpu,gpu,int,gt,max,131072,4194304,uniform,22131238,1,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q22_k131072_max_uniform_s22131238_rep1_gpu.txt,0.915144,19.787451,21.622227,16.465421,4.71922,5.156806,0,"rapl:package+core,nvml:board-integrated",9.933768,1.036387,0.444499,0.045709,2.61490483092,0.283769071511,10.995649,0.490566,,,12.037639,3.522678,9.304504,
gpu,gpu,int,gt,max,131072,4194304,uniform,22131238,2,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q22_k131072_max_uniform_s22131238_rep2_gpu.txt,0.915165,18.492865,20.207133,16.465421,3.424285,3.741712,0,"rapl:package+core,nvml:board-integrated",9.4085,1.224694,0.451502,0.055127,1.97432948766,0.317004736533,10.403224,0.496151,,,10.760385,2.245226,9.304504,
gpu,gpu,int,gt,max,131072,4194304,uniform,22131238,3,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q22_k131072_max_uniform_s22131238_rep3_gpu.txt,0.918005,18.247184,19.876999,16.465421,3.131846,3.411578,0,"rapl:package+core,nvml:board-integrated",9.220969,0.948648,0.444414,0.042239,1.90350539171,0.253165082381,10.078327,0.489238,,,10.49432,1.952739,9.304504,
gpu,gpu,int,gt,max,256,4194304,uniform,22000422,1,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q22_k256_max_uniform_s22000422_rep1_gpu.txt,0.513002,12.432669,24.235143,16.465421,3.98588,7.769722,0,"rapl:package+core,nvml:board-integrated",2.397761,0.272704,0.084008,0.010792,1.01453391263,0.095009176568,3.546769,0.123192,,,7.81131,3.038084,9.304504,
gpu,gpu,int,gt,max,256,4194304,uniform,22000422,2,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q22_k256_max_uniform_s22000422_rep2_gpu.txt,0.724162,16.519775,22.812276,16.465421,4.596149,6.346855,0,"rapl:package+core,nvml:board-integrated",2.081244,0.264999,0.094759,0.01158,0.520997171461,0.07432942482,7.636546,0.332396,,,10.670636,3.932671,9.304504,
gpu,gpu,int,gt,max,256,4194304,uniform,22000422,3,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q22_k256_max_uniform_s22000422_rep3_gpu.txt,0.678812,15.618236,23.008182,16.465421,4.441307,6.542761,0,"rapl:package+core,nvml:board-integrated",2.06951,0.144331,0.094787,0.011599,0.508802139673,0,7.149372,0.299888,,,10.054239,3.738228,9.304504,
gpu,gpu,int,gt,max,4096,4194304,uniform,22004262,1,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q22_k4096_max_uniform_s22004262_rep1_gpu.txt,0.553681,12.265268,22.152213,16.465421,3.148671,5.686792,0,"rapl:package+core,nvml:board-integrated",2.880538,0.839707,0.118965,0.030743,0.921729190735,0.333510562197,3.923754,0.159653,,,7.486569,2.334838,9.304504,
gpu,gpu,int,gt,max,4096,4194304,uniform,22004262,2,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q22_k4096_max_uniform_s22004262_rep2_gpu.txt,0.739057,16.277128,22.024183,16.465421,4.108242,5.558762,0,"rapl:package+core,nvml:board-integrated",2.176069,0.186145,0.103,0.011603,0.480130637,0,7.674513,0.342782,,,10.313844,3.437284,9.304504,
gpu,gpu,int,gt,max,4096,4194304,uniform,22004262,3,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q22_k4096_max_uniform_s22004262_rep3_gpu.txt,0.660855,14.885986,22.525358,16.465421,4.004737,6.059937,0,"rapl:package+core,nvml:board-integrated",2.393657,0.269453,0.103902,0.011555,0.682866827258,0.079195060345,6.291559,0.270004,,,9.308958,3.160034,9.304504,
gpu,gpu,int,gt,max,8,4194304,uniform,22000174,1,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q22_k8_max_uniform_s22000174_rep1_gpu.txt,0.548705,11.436533,20.842777,16.465421,2.401876,4.377356,0,"rapl:package+core,nvml:board-integrated",2.549798,0.622771,0.100131,0.023898,0.901098929849,0.229280368942,3.481399,0.141352,,,6.186957,1.08153,9.304504,
gpu,gpu,int,gt,max,8,4194304,uniform,22000174,2,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q22_k8_max_uniform_s22000174_rep2_gpu.txt,0.516091,11.432921,22.152903,16.465421,2.93526,5.687482,0,"rapl:package+core,nvml:board-integrated",2.474433,0.38294,0.084585,0.010899,1.08170536472,0.203483376521,3.204429,0.123866,,,6.74931,1.947336,9.304504,
gpu,gpu,int,gt,max,8,4194304,uniform,22000174,3,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q22_k8_max_uniform_s22000174_rep3_gpu.txt,0.533535,13.105987,24.564447,16.465421,4.321112,8.099026,0,"rapl:package+core,nvml:board-integrated",2.607001,0.475795,0.085502,0.011316,1.19917457366,0.289472295964,3.577891,0.12324,,,8.287679,3.323402,9.304504,
gpu,gpu,int,gt,max,131072,8388608,uniform,23131241,1,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q23_k131072_max_uniform_s23131241_rep1_gpu.txt,1.106275,25.76115,23.286382,16.465421,7.545861,6.820961,0,"rapl:package+core,nvml:board-integrated",11.985309,0.826584,0.497544,0.033051,3.79303757398,0.282385370529,15.291732,0.634598,,,15.827872,5.534528,9.304504,
gpu,gpu,int,gt,max,131072,8388608,uniform,23131241,2,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q23_k131072_max_uniform_s23131241_rep2_gpu.txt,1.158497,24.563536,21.202941,16.465421,5.488401,4.73752,0,"rapl:package+core,nvml:board-integrated",10.955385,0.64545,0.500074,0.029856,2.72145605885,0.153858390624,14.913775,0.686629,,,14.330377,3.55114,9.304504,
gpu,gpu,int,gt,max,131072,8388608,uniform,23131241,3,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q23_k131072_max_uniform_s23131241_rep3_gpu.txt,1.124217,23.156376,20.597785,16.465421,4.645673,4.132364,0,"rapl:package+core,nvml:board-integrated",11.151464,1.112511,0.521136,0.047978,2.57074036174,0.322533031262,14.090257,0.66072,,,13.189897,2.729617,9.304504,
gpu,gpu,int,gt,max,256,8388608,uniform,23000425,1,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q23_k256_max_uniform_s23000425_rep1_gpu.txt,0.743535,19.710011,26.508509,16.465421,7.46739,10.043088,0,"rapl:package+core,nvml:board-integrated",5.254897,0.555822,0.167134,0.014303,2.50296532659,0.320317083437,9.817935,0.330061,,,12.082415,5.164188,9.304504,
gpu,gpu,int,gt,max,256,8388608,uniform,23000425,2,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q23_k256_max_uniform_s23000425_rep2_gpu.txt,0.756491,18.683295,24.697314,16.465421,6.227353,8.231893,0,"rapl:package+core,nvml:board-integrated",4.26586,0.21652,0.159211,0.01424,1.64438385717,0,8.984143,0.326865,,,11.040654,4.001881,9.304504,
gpu,gpu,int,gt,max,256,8388608,uniform,23000425,3,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q23_k256_max_uniform_s23000425_rep3_gpu.txt,0.781847,18.626299,23.823465,16.465421,5.752863,7.358044,0,"rapl:package+core,nvml:board-integrated",4.37972,0.544905,0.166516,0.017679,1.63796395676,0.253812822141,9.104754,0.342656,,,10.713088,3.438392,9.304504,
gpu,gpu,int,gt,max,4096,8388608,uniform,23004265,1,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q23_k4096_max_uniform_s23004265_rep1_gpu.txt,0.770057,19.08049,24.778008,16.465421,6.40117,8.312587,0,"rapl:package+core,nvml:board-integrated",4.634116,0.384965,0.165606,0.014197,1.90734348987,0.151205418063,9.0545,0.328721,,,11.307729,4.142726,9.304504,
gpu,gpu,int,gt,max,4096,8388608,uniform,23004265,2,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q23_k4096_max_uniform_s23004265_rep2_gpu.txt,0.786284,19.571342,24.890925,16.465421,6.624841,8.425504,0,"rapl:package+core,nvml:board-integrated",4.676751,0.310854,0.168487,0.01383,1.90254161197,0.08313722757,9.409557,0.34251,,,11.500058,4.184073,9.304504,
gpu,gpu,int,gt,max,4096,8388608,uniform,23004265,3,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q23_k4096_max_uniform_s23004265_rep3_gpu.txt,0.751942,18.834139,25.047332,16.465421,6.453099,8.581911,0,"rapl:package+core,nvml:board-integrated",4.494854,0.336248,0.166059,0.013952,1.76062265416,0.106522446208,9.098191,0.330483,,,11.026666,4.030219,9.304504,
gpu,gpu,int,gt,max,8,8388608,uniform,23000177,1,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q23_k8_max_uniform_s23000177_rep1_gpu.txt,0.748748,16.230372,21.676693,16.465421,3.901927,5.211272,0,"rapl:package+core,nvml:board-integrated",4.556532,0.927294,0.185487,0.034092,1.50241045497,0.365954867268,7.853794,0.319694,,,8.616722,1.649997,9.304504,
gpu,gpu,int,gt,max,8,8388608,uniform,23000177,2,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q23_k8_max_uniform_s23000177_rep2_gpu.txt,0.801076,19.689947,24.579361,16.465421,6.499886,8.11394,0,"rapl:package+core,nvml:board-integrated",4.257086,0.417713,0.157688,0.013342,1.66068669335,0.198031353018,8.973543,0.338277,,,11.537872,4.084253,9.304504,
gpu,gpu,int,gt,max,8,8388608,uniform,23000177,3,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q23_k8_max_uniform_s23000177_rep3_gpu.txt,0.740546,19.930663,26.91348,16.465421,7.737265,10.448059,0,"rapl:package+core,nvml:board-integrated",4.59285,0.354348,0.156037,0.013218,2.02363510342,0.136708065222,9.772975,0.328757,,,12.252669,5.362258,9.304504,
gpu,gpu,int,gt,max,131072,16777216,uniform,24131244,1,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q24_k131072_max_uniform_s24131244_rep1_gpu.txt,1.501929,39.305036,26.169698,16.465421,14.575138,9.704277,0,"rapl:package+core,nvml:board-integrated",17.011853,0.70243,0.616444,0.028303,6.86184301708,0.236409189437,25.641599,0.944024,,,24.458025,10.483318,9.304504,
gpu,gpu,int,gt,max,131072,16777216,uniform,24131244,2,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q24_k131072_max_uniform_s24131244_rep2_gpu.txt,1.490914,37.491068,25.146359,16.465421,12.942535,8.680938,0,"rapl:package+core,nvml:board-integrated",15.9821,0.841988,0.616626,0.029753,5.82909331045,0.352092328987,23.858285,0.931104,,,23.252272,9.380053,9.304504,
gpu,gpu,int,gt,max,131072,16777216,uniform,24131244,3,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q24_k131072_max_uniform_s24131244_rep3_gpu.txt,1.496466,37.191129,24.852644,16.465421,12.551191,8.387223,0,"rapl:package+core,nvml:board-integrated",15.659889,0.843017,0.613279,0.028846,5.56199207454,0.368055465834,23.61103,0.929457,,,22.925037,9.001166,9.304504,
gpu,gpu,int,gt,max,256,16777216,uniform,24000428,1,bench/results/raw/energy/measurements/20260825_014636_gpu_int_gt_q24_k256_max_uniform_s24000428_rep1_gpu.txt,1.079509,30.239022,28.011817,16.465421,12.464444,11.546396,0,"rapl:package+core,nvml:board-integrated",9.516294,1.047901,0.304101,0.031222,4.50914300848,0.533817625538,17.31726,0.563732,,,18.245899,8.201599,9.304504,
