backend,case_name,status,reason,dtype,algorithm,mode,k,n,timing_label,time_ms,timing_label_e2e,time_end_to_end_ms,timing_label_algorithmic,time_algorithmic_ms,bytes_moved,bytes_model,compare_ops,ops_model
gpu,q22_k131072_max,PASS,ok,double,gt,max,131072,4194304,Ground truth end-to-end time (ms),14.324,Ground truth end-to-end time (ms),14.324,Ground truth algorithmic time (ms),1.889,34603008,lower-bound,4194304,lower-bound
gpu,q23_k8_max,PASS,ok,double,gt,max,8,8388608,Ground truth end-to-end time (ms),8.08,Ground truth end-to-end time (ms),8.08,Ground truth algorithmic time (ms),2.387,67108928,lower-bound,8388608,lower-bound
gpu,q23_k256_max,PASS,ok,double,gt,max,256,8388608,Ground truth end-to-end time (ms),7.957,Ground truth end-to-end time (ms),7.957,Ground truth algorithmic time (ms),2.368,67110912,lower-bound,8388608,lower-bound
gpu,q23_k4096_max,PASS,ok,double,gt,max,4096,8388608,Ground truth end-to-end time (ms),8.188,Ground truth end-to-end time (ms),8.188,Ground truth algorithmic time (ms),2.35,67141632,lower-bound,8388608,lower-bound
gpu,q23_k131072_max,PASS,ok,double,gt,max,131072,8388608,Ground truth end-to-end time (ms),17.486,Ground truth end-to-end time (ms),17.486,Ground truth algorithmic time (ms),2.357,68157440,lower-bound,8388608,lower-bound
gpu,q24_k8_max,PASS,ok,double,gt,max,8,16777216,Ground truth end-to-end time (ms),15.408,Ground truth end-to-end time (ms),15.408,Ground truth algorithmic time (ms),4.582,134217792,lower-bound,16777216,lower-bound
gpu,q24_k256_max,PASS,ok,double,gt,max,256,16777216,Ground truth end-to-end time (ms),15.45,Ground truth end-to-end time (ms),15.45,Ground truth algorithmic time (ms),4.632,134219776,lower-bound,16777216,lower-bound
gpu,q24_k4096_max,PASS,ok,double,gt,max,4096,16777216,Ground truth end-to-end time (ms),15.607,Ground truth end-to-end time (ms),15.607,Ground truth algorithmic time (ms),4.603,134250496,lower-bound,16777216,lower-bound
gpu,q24_k131072_max,PASS,ok,double,gt,max,131072,16777216,Ground truth end-to-end time (ms),24.55,Ground truth end-to-end time (ms),24.55,Ground truth algorithmic time (ms),4.603,135266304,lower-bound,16777216,lower-bound
npu,q03_k8_max,PASS,ok,double,bitonic,max,8,8,Trunc bitonic end-to-end time (ms),0.651,Trunc bitonic end-to-end time (ms),0.651,Trunc bitonic algorithmic time (ms),0.56,24704,exact,5120,exact
npu,q04_k8_max,PASS,ok,double,bitonic,max,8,16,Trunc bitonic end-to-end time (ms),0.646,Trunc bitonic end-to-end time (ms),0.646,Trunc bitonic algorithmic time (ms),0.557,24832,exact,5120,exact
npu,q05_k8_max,PASS,ok,double,bitonic,max,8,32,Trunc bitonic end-to-end time (ms),0.632,Trunc bitonic end-to-end time (ms),0.632,Trunc bitonic algorithmic time (ms),0.55,25088,exact,5120,exact
npu,q06_k8_max,PASS,ok,double,bitonic,max,8,64,Trunc bitonic end-to-end time (ms),0.631,Trunc bitonic end-to-end time (ms),0.631,Trunc bitonic algorithmic time (ms),0.547,25600,exact,5120,exact
npu,q07_k8_max,PASS,ok,double,bitonic,max,8,128,Trunc bitonic end-to-end time (ms),0.651,Trunc bitonic end-to-end time (ms),0.651,Trunc bitonic algorithmic time (ms),0.561,26624,exact,5120,exact
npu,q08_k8_max,PASS,ok,double,bitonic,max,8,256,Trunc bitonic end-to-end time (ms),0.643,Trunc bitonic end-to-end time (ms),0.643,Trunc bitonic algorithmic time (ms),0.554,28672,exact,5120,exact
npu,q08_k256_max,PASS,ok,double,bitonic,max,256,256,Trunc bitonic end-to-end time (ms),0.648,Trunc bitonic end-to-end time (ms),0.648,Trunc bitonic algorithmic time (ms),0.561,28672,exact,5120,exact
npu,q09_k8_max,PASS,ok,double,bitonic,max,8,512,Trunc bitonic end-to-end time (ms),0.65,Trunc bitonic end-to-end time (ms),0.65,Trunc bitonic algorithmic time (ms),0.559,32768,exact,5120,exact
npu,q09_k256_max,PASS,ok,double,bitonic,max,256,512,Trunc bitonic end-to-end time (ms),0.655,Trunc bitonic end-to-end time (ms),0.655,Trunc bitonic algorithmic time (ms),0.567,32768,exact,5120,exact
npu,q10_k8_max,PASS,ok,double,bitonic,max,8,1024,Trunc bitonic end-to-end time (ms),0.662,Trunc bitonic end-to-end time (ms),0.662,Trunc bitonic algorithmic time (ms),0.567,40960,exact,5120,exact
npu,q10_k256_max,PASS,ok,double,bitonic,max,256,1024,Trunc bitonic end-to-end time (ms),0.66,Trunc bitonic end-to-end time (ms),0.66,Trunc bitonic algorithmic time (ms),0.57,40960,exact,5120,exact
npu,q11_k8_max,PASS,ok,double,bitonic,max,8,2048,Trunc bitonic end-to-end time (ms),0.648,Trunc bitonic end-to-end time (ms),0.648,Trunc bitonic algorithmic time (ms),0.559,81920,exact,10240,exact
npu,q11_k256_max,PASS,ok,double,bitonic,max,256,2048,Trunc bitonic end-to-end time (ms),0.667,Trunc bitonic end-to-end time (ms),0.667,Trunc bitonic algorithmic time (ms),0.576,81920,exact,10240,exact
npu,q12_k8_max,PASS,ok,double,bitonic,max,8,4096,Trunc bitonic end-to-end time (ms),0.648,Trunc bitonic end-to-end time (ms),0.648,Trunc bitonic algorithmic time (ms),0.562,163840,exact,20480,exact
npu,q12_k256_max,PASS,ok,double,bitonic,max,256,4096,Trunc bitonic end-to-end time (ms),0.67,Trunc bitonic end-to-end time (ms),0.67,Trunc bitonic algorithmic time (ms),0.578,163840,exact,20480,exact
npu,q12_k4096_max,PASS,ok,double,bitonic,max,4096,4096,Trunc bitonic end-to-end time (ms),0.792,Trunc bitonic end-to-end time (ms),0.792,Trunc bitonic algorithmic time (ms),0.702,163840,exact,20480,exact
npu,q13_k8_max,PASS,ok,double,bitonic,max,8,8192,Trunc bitonic end-to-end time (ms),0.657,Trunc bitonic end-to-end time (ms),0.657,Trunc bitonic algorithmic time (ms),0.568,327680,exact,40960,exact
npu,q13_k256_max,PASS,ok,double,bitonic,max,256,8192,Trunc bitonic end-to-end time (ms),0.684,Trunc bitonic end-to-end time (ms),0.684,Trunc bitonic algorithmic time (ms),0.592,327680,exact,40960,exact
npu,q13_k4096_max,PASS,ok,double,bitonic,max,4096,8192,Trunc bitonic end-to-end time (ms),0.907,Trunc bitonic end-to-end time (ms),0.907,Trunc bitonic algorithmic time (ms),0.815,327680,exact,40960,exact
npu,q14_k8_max,PASS,ok,double,bitonic,max,8,16384,Trunc bitonic end-to-end time (ms),0.674,Trunc bitonic end-to-end time (ms),0.674,Trunc bitonic algorithmic time (ms),0.586,655360,exact,81920,exact
npu,q14_k256_max,PASS,ok,double,bitonic,max,256,16384,Trunc bitonic end-to-end time (ms),0.701,Trunc bitonic end-to-end time (ms),0.701,Trunc bitonic algorithmic time (ms),0.61,655360,exact,81920,exact
npu,q14_k4096_max,PASS,ok,double,bitonic,max,4096,16384,Trunc bitonic end-to-end time (ms),1.052,Trunc bitonic end-to-end time (ms),1.052,Trunc bitonic algorithmic time (ms),0.953,655360,exact,81920,exact
npu,q15_k8_max,PASS,ok,double,bitonic,max,8,32768,Trunc bitonic end-to-end time (ms),0.701,Trunc bitonic end-to-end time (ms),0.701,Trunc bitonic algorithmic time (ms),0.608,1310720,exact,163840,exact
npu,q15_k256_max,PASS,ok,double,bitonic,max,256,32768,Trunc bitonic end-to-end time (ms),0.726,Trunc bitonic end-to-end time (ms),0.726,Trunc bitonic algorithmic time (ms),0.634,1310720,exact,163840,exact
npu,q15_k4096_max,PASS,ok,double,bitonic,max,4096,32768,Trunc bitonic end-to-end time (ms),1.19,Trunc bitonic end-to-end time (ms),1.19,Trunc bitonic algorithmic time (ms),1.093,1310720,exact,163840,exact
npu,q16_k8_max,PASS,ok,double,bitonic,max,8,65536,Trunc bitonic end-to-end time (ms),0.751,Trunc bitonic end-to-end time (ms),0.751,Trunc bitonic algorithmic time (ms),0.656,2621440,exact,327680,exact
npu,q16_k256_max,PASS,ok,double,bitonic,max,256,65536,Trunc bitonic end-to-end time (ms),0.807,Trunc bitonic end-to-end time (ms),0.807,Trunc bitonic algorithmic time (ms),0.711,2621440,exact,327680,exact
npu,q16_k4096_max,PASS,ok,double,bitonic,max,4096,65536,Trunc bitonic end-to-end time (ms),1.358,Trunc bitonic end-to-end time (ms),1.358,Trunc bitonic algorithmic time (ms),1.259,2621440,exact,327680,exact
npu,q17_k8_max,PASS,ok,double,bitonic,max,8,131072,Trunc bitonic end-to-end time (ms),0.856,Trunc bitonic end-to-end time (ms),0.856,Trunc bitonic algorithmic time (ms),0.758,5242880,exact,655360,exact
npu,q17_k256_max,PASS,ok,double,bitonic,max,256,131072,Trunc bitonic end-to-end time (ms),0.891,Trunc bitonic end-to-end time (ms),0.891,Trunc bitonic algorithmic time (ms),0.792,5242880,exact,655360,exact
npu,q17_k4096_max,PASS,ok,double,bitonic,max,4096,131072,Trunc bitonic end-to-end time (ms),1.577,Trunc bitonic end-to-end time (ms),1.577,Trunc bitonic algorithmic time (ms),1.48,5242880,exact,655360,exact
npu,q17_k131072_max,PASS,ok,double,bitonic,max,131072,131072,Trunc bitonic end-to-end time (ms),10.181,Trunc bitonic end-to-end time (ms),10.181,Trunc bitonic algorithmic time (ms),10.049,5242880,exact,655360,exact
npu,q18_k8_max,PASS,ok,double,bitonic,max,8,262144,Trunc bitonic end-to-end time (ms),1.048,Trunc bitonic end-to-end time (ms),1.048,Trunc bitonic algorithmic time (ms),0.948,10485760,exact,1310720,exact
npu,q18_k256_max,PASS,ok,double,bitonic,max,256,262144,Trunc bitonic end-to-end time (ms),1.091,Trunc bitonic end-to-end time (ms),1.091,Trunc bitonic algorithmic time (ms),0.991,10485760,exact,1310720,exact
npu,q18_k4096_max,PASS,ok,double,bitonic,max,4096,262144,Trunc bitonic end-to-end time (ms),1.876,Trunc bitonic end-to-end time (ms),1.876,Trunc bitonic algorithmic time (ms),1.775,10485760,exact,1310720,exact
npu,q18_k131072_max,PASS,ok,double,bitonic,max,131072,262144,Trunc bitonic end-to-end time (ms),17.34,Trunc bitonic end-to-end time (ms),17.34,Trunc bitonic algorithmic time (ms),17.159,10485760,exact,1310720,exact
npu,q19_k8_max,PASS,ok,double,bitonic,max,8,524288,Trunc bitonic end-to-end time (ms),1.443,Trunc bitonic end-to-end time (ms),1.443,Trunc bitonic algorithmic time (ms),1.339,20971520,exact,2621440,exact
npu,q19_k256_max,PASS,ok,double,bitonic,max,256,524288,Trunc bitonic end-to-end time (ms),1.478,Trunc bitonic end-to-end time (ms),1.478,Trunc bitonic algorithmic time (ms),1.375,20971520,exact,2621440,exact
npu,q19_k4096_max,PASS,ok,double,bitonic,max,4096,524288,Trunc bitonic end-to-end time (ms),2.393,Trunc bitonic end-to-end time (ms),2.393,Trunc bitonic algorithmic time (ms),2.289,20971520,exact,2621440,exact
npu,q19_k131072_max,PASS,ok,double,bitonic,max,131072,524288,Trunc bitonic end-to-end time (ms),22.404,Trunc bitonic end-to-end time (ms),22.404,Trunc bitonic algorithmic time (ms),22.201,20971520,exact,2621440,exact
npu,q20_k8_max,PASS,ok,double,bitonic,max,8,1048576,Trunc bitonic end-to-end time (ms),2.298,Trunc bitonic end-to-end time (ms),2.298,Trunc bitonic algorithmic time (ms),2.174,41943040,exact,5242880,exact
npu,q20_k256_max,PASS,ok,double,bitonic,max,256,1048576,Trunc bitonic end-to-end time (ms),2.291,Trunc bitonic end-to-end time (ms),2.291,Trunc bitonic algorithmic time (ms),2.181,41943040,exact,5242880,exact
npu,q20_k4096_max,PASS,ok,double,bitonic,max,4096,1048576,Trunc bitonic end-to-end time (ms),3.364,Trunc bitonic end-to-end time (ms),3.364,Trunc bitonic algorithmic time (ms),3.23,41943040,exact,5242880,exact
npu,q20_k131072_max,PASS,ok,double,bitonic,max,131072,1048576,Trunc bitonic end-to-end time (ms),29.022,Trunc bitonic end-to-end time (ms),29.022,Trunc bitonic algorithmic time (ms),28.797,41943040,exact,5242880,exact
npu,q21_k8_max,PASS,ok,double,bitonic,max,8,2097152,Trunc bitonic end-to-end time (ms),3.966,Trunc bitonic end-to-end time (ms),3.966,Trunc bitonic algorithmic time (ms),3.838,83886080,exact,10485760,exact
npu,q21_k256_max,PASS,ok,double,bitonic,max,256,2097152,Trunc bitonic end-to-end time (ms),4.025,Trunc bitonic end-to-end time (ms),4.025,Trunc bitonic algorithmic time (ms),3.886,83886080,exact,10485760,exact
npu,q21_k4096_max,PASS,ok,double,bitonic,max,4096,2097152,Trunc bitonic end-to-end time (ms),4.928,Trunc bitonic end-to-end time (ms),4.928,Trunc bitonic algorithmic time (ms),4.79,83886080,exact,10485760,exact
npu,q21_k131072_max,PASS,ok,double,bitonic,max,131072,2097152,Trunc bitonic end-to-end time (ms),36.2,Trunc bitonic end-to-end time (ms),36.2,Trunc bitonic algorithmic time (ms),35.965,83886080,exact,10485760,exact
npu,q22_k8_max,PASS,ok,double,bitonic,max,8,4194304,Trunc bitonic end-to-end time (ms),7.604,Trunc bitonic end-to-end time (ms),7.604,Trunc bitonic algorithmic time (ms),7.425,167772160,exact,20971520,exact
npu,q22_k256_max,PASS,ok,double,bitonic,max,256,4194304,Trunc bitonic end-to-end time (ms),7.656,Trunc bitonic end-to-end time (ms),7.656,Trunc bitonic algorithmic time (ms),7.462,167772160,exact,20971520,exact
npu,q22_k4096_max,PASS,ok,double,bitonic,max,4096,4194304,Trunc bitonic end-to-end time (ms),8.756,Trunc bitonic end-to-end time (ms),8.756,Trunc bitonic algorithmic time (ms),8.569,167772160,exact,20971520,exact
npu,q22_k131072_max,PASS,ok,double,bitonic,max,131072,4194304,Trunc bitonic end-to-end time (ms),46.275,Trunc bitonic end-to-end time (ms),46.275,Trunc bitonic algorithmic time (ms),46.02,167772160,exact,20971520,exact
npu,q23_k8_max,PASS,ok,double,bitonic,max,8,8388608,Trunc bitonic end-to-end time (ms),14.633,Trunc bitonic end-to-end time (ms),14.633,Trunc bitonic algorithmic time (ms),14.427,335544320,exact,41943040,exact
npu,q23_k256_max,PASS,ok,double,bitonic,max,256,8388608,Trunc bitonic end-to-end time (ms),14.691,Trunc bitonic end-to-end time (ms),14.691,Trunc bitonic algorithmic time (ms),14.492,335544320,exact,41943040,exact
npu,q23_k4096_max,PASS,ok,double,bitonic,max,4096,8388608,Trunc bitonic end-to-end time (ms),16.07,Trunc bitonic end-to-end time (ms),16.07,Trunc bitonic algorithmic time (ms),15.867,335544320,exact,41943040,exact
npu,q23_k131072_max,PASS,ok,double,bitonic,max,131072,8388608,Trunc bitonic end-to-end time (ms),60.04,Trunc bitonic end-to-end time (ms),60.04,Trunc bitonic algorithmic time (ms),59.781,335544320,exact,41943040,exact
npu,q24_k8_max,PASS,ok,double,bitonic,max,8,16777216,Trunc bitonic end-to-end time (ms),28.853,Trunc bitonic end-to-end time (ms),28.853,Trunc bitonic algorithmic time (ms),28.614,671088640,exact,83886080,exact
npu,q24_k256_max,PASS,ok,double,bitonic,max,256,16777216,Trunc bitonic end-to-end time (ms),28.852,Trunc bitonic end-to-end time (ms),28.852,Trunc bitonic algorithmic time (ms),28.606,671088640,exact,83886080,exact
npu,q24_k4096_max,PASS,ok,double,bitonic,max,4096,16777216,Trunc bitonic end-to-end time (ms),30.282,Trunc bitonic end-to-end time (ms),30.282,Trunc bitonic algorithmic time (ms),30.041,671088640,exact,83886080,exact
npu,q24_k131072_max,PASS,ok,double,bitonic,max,131072,16777216,Trunc bitonic end-to-end time (ms),82.024,Trunc bitonic end-to-end time (ms),82.024,Trunc bitonic algorithmic time (ms),81.749,671088640,exact,83886080,exact
npu,q03_k8_max,PASS,ok,double,map_reduce,max,8,8,Map-reduce top-k end-to-end time (ms),0.162,Map-reduce top-k end-to-end time (ms),0.162,Map-reduce top-k algorithmic time (ms),0.077,128,exact,8,lower-bound
npu,q04_k8_max,PASS,ok,double,map_reduce,max,8,16,Map-reduce top-k end-to-end time (ms),0.536,Map-reduce top-k end-to-end time (ms),0.536,Map-reduce top-k algorithmic time (ms),0.447,24832,exact,16,lower-bound
npu,q05_k8_max,PASS,ok,double,map_reduce,max,8,32,Map-reduce top-k end-to-end time (ms),0.544,Map-reduce top-k end-to-end time (ms),0.544,Map-reduce top-k algorithmic time (ms),0.45,25088,exact,32,lower-bound
npu,q06_k8_max,PASS,ok,double,map_reduce,max,8,64,Map-reduce top-k end-to-end time (ms),0.538,Map-reduce top-k end-to-end time (ms),0.538,Map-reduce top-k algorithmic time (ms),0.448,25600,exact,64,lower-bound
npu,q07_k8_max,PASS,ok,double,map_reduce,max,8,128,Map-reduce top-k end-to-end time (ms),0.541,Map-reduce top-k end-to-end time (ms),0.541,Map-reduce top-k algorithmic time (ms),0.45,26624,exact,128,lower-bound
npu,q08_k8_max,PASS,ok,double,map_reduce,max,8,256,Map-reduce top-k end-to-end time (ms),0.534,Map-reduce top-k end-to-end time (ms),0.534,Map-reduce top-k algorithmic time (ms),0.444,28672,exact,256,lower-bound
npu,q08_k256_max,PASS,ok,double,map_reduce,max,256,256,Map-reduce top-k end-to-end time (ms),0.165,Map-reduce top-k end-to-end time (ms),0.165,Map-reduce top-k algorithmic time (ms),0.083,4096,exact,256,lower-bound
npu,q09_k8_max,PASS,ok,double,map_reduce,max,8,512,Map-reduce top-k end-to-end time (ms),0.533,Map-reduce top-k end-to-end time (ms),0.533,Map-reduce top-k algorithmic time (ms),0.444,32768,exact,512,lower-bound
npu,q09_k256_max,PASS,ok,double,map_reduce,max,256,512,Map-reduce top-k end-to-end time (ms),0.548,Map-reduce top-k end-to-end time (ms),0.548,Map-reduce top-k algorithmic time (ms),0.457,32768,exact,512,lower-bound
npu,q10_k8_max,PASS,ok,double,map_reduce,max,8,1024,Map-reduce top-k end-to-end time (ms),0.536,Map-reduce top-k end-to-end time (ms),0.536,Map-reduce top-k algorithmic time (ms),0.448,40960,exact,1024,lower-bound
npu,q10_k256_max,PASS,ok,double,map_reduce,max,256,1024,Map-reduce top-k end-to-end time (ms),0.535,Map-reduce top-k end-to-end time (ms),0.535,Map-reduce top-k algorithmic time (ms),0.452,40960,exact,1024,lower-bound
npu,q11_k8_max,PASS,ok,double,map_reduce,max,8,2048,Map-reduce top-k end-to-end time (ms),0.544,Map-reduce top-k end-to-end time (ms),0.544,Map-reduce top-k algorithmic time (ms),0.451,81920,exact,2048,lower-bound
npu,q11_k256_max,PASS,ok,double,map_reduce,max,256,2048,Map-reduce top-k end-to-end time (ms),0.557,Map-reduce top-k end-to-end time (ms),0.557,Map-reduce top-k algorithmic time (ms),0.466,81920,exact,2048,lower-bound
npu,q12_k8_max,PASS,ok,double,map_reduce,max,8,4096,Map-reduce top-k end-to-end time (ms),0.543,Map-reduce top-k end-to-end time (ms),0.543,Map-reduce top-k algorithmic time (ms),0.452,163840,exact,4096,lower-bound
npu,q12_k256_max,PASS,ok,double,map_reduce,max,256,4096,Map-reduce top-k end-to-end time (ms),0.568,Map-reduce top-k end-to-end time (ms),0.568,Map-reduce top-k algorithmic time (ms),0.475,163840,exact,4096,lower-bound
npu,q12_k4096_max,PASS,ok,double,map_reduce,max,4096,4096,Map-reduce top-k end-to-end time (ms),0.309,Map-reduce top-k end-to-end time (ms),0.309,Map-reduce top-k algorithmic time (ms),0.221,65536,exact,4096,lower-bound
npu,q13_k8_max,PASS,ok,double,map_reduce,max,8,8192,Map-reduce top-k end-to-end time (ms),0.548,Map-reduce top-k end-to-end time (ms),0.548,Map-reduce top-k algorithmic time (ms),0.457,327680,exact,8192,lower-bound
npu,q13_k256_max,PASS,ok,double,map_reduce,max,256,8192,Map-reduce top-k end-to-end time (ms),0.572,Map-reduce top-k end-to-end time (ms),0.572,Map-reduce top-k algorithmic time (ms),0.481,327680,exact,8192,lower-bound
npu,q13_k4096_max,PASS,ok,double,map_reduce,max,4096,8192,Map-reduce top-k end-to-end time (ms),0.77,Map-reduce top-k end-to-end time (ms),0.77,Map-reduce top-k algorithmic time (ms),0.679,229376,exact,8192,lower-bound
npu,q14_k8_max,PASS,ok,double,map_reduce,max,8,16384,Map-reduce top-k end-to-end time (ms),0.574,Map-reduce top-k end-to-end time (ms),0.574,Map-reduce top-k algorithmic time (ms),0.481,655360,exact,16384,lower-bound
npu,q14_k256_max,PASS,ok,double,map_reduce,max,256,16384,Map-reduce top-k end-to-end time (ms),0.583,Map-reduce top-k end-to-end time (ms),0.583,Map-reduce top-k algorithmic time (ms),0.493,655360,exact,16384,lower-bound
npu,q14_k4096_max,PASS,ok,double,map_reduce,max,4096,16384,Map-reduce top-k end-to-end time (ms),0.92,Map-reduce top-k end-to-end time (ms),0.92,Map-reduce top-k algorithmic time (ms),0.833,557056,exact,16384,lower-bound
npu,q15_k8_max,PASS,ok,double,map_reduce,max,8,32768,Map-reduce top-k end-to-end time (ms),0.594,Map-reduce top-k end-to-end time (ms),0.594,Map-reduce top-k algorithmic time (ms),0.5,1310720,exact,32768,lower-bound
npu,q15_k256_max,PASS,ok,double,map_reduce,max,256,32768,Map-reduce top-k end-to-end time (ms),0.616,Map-reduce top-k end-to-end time (ms),0.616,Map-reduce top-k algorithmic time (ms),0.522,1310720,exact,32768,lower-bound
npu,q15_k4096_max,PASS,ok,double,map_reduce,max,4096,32768,Map-reduce top-k end-to-end time (ms),1.184,Map-reduce top-k end-to-end time (ms),1.184,Map-reduce top-k algorithmic time (ms),1.088,1212416,exact,32768,lower-bound
npu,q16_k8_max,PASS,ok,double,map_reduce,max,8,65536,Map-reduce top-k end-to-end time (ms),0.632,Map-reduce top-k end-to-end time (ms),0.632,Map-reduce top-k algorithmic time (ms),0.543,2596864,exact,65536,lower-bound
npu,q16_k256_max,PASS,ok,double,map_reduce,max,256,65536,Map-reduce top-k end-to-end time (ms),0.667,Map-reduce top-k end-to-end time (ms),0.667,Map-reduce top-k algorithmic time (ms),0.573,2596864,exact,65536,lower-bound
npu,q16_k4096_max,PASS,ok,double,map_reduce,max,4096,65536,Map-reduce top-k end-to-end time (ms),1.365,Map-reduce top-k end-to-end time (ms),1.365,Map-reduce top-k algorithmic time (ms),1.275,2523136,exact,65536,lower-bound
npu,q17_k8_max,PASS,ok,double,map_reduce,max,8,131072,Map-reduce top-k end-to-end time (ms),0.736,Map-reduce top-k end-to-end time (ms),0.736,Map-reduce top-k algorithmic time (ms),0.64,5193728,exact,131072,lower-bound
npu,q17_k256_max,PASS,ok,double,map_reduce,max,256,131072,Map-reduce top-k end-to-end time (ms),0.753,Map-reduce top-k end-to-end time (ms),0.753,Map-reduce top-k algorithmic time (ms),0.661,5193728,exact,131072,lower-bound
npu,q17_k4096_max,PASS,ok,double,map_reduce,max,4096,131072,Map-reduce top-k end-to-end time (ms),1.601,Map-reduce top-k end-to-end time (ms),1.601,Map-reduce top-k algorithmic time (ms),1.512,5144576,exact,131072,lower-bound
npu,q17_k131072_max,PASS,ok,double,map_reduce,max,131072,131072,Map-reduce top-k end-to-end time (ms),9.717,Map-reduce top-k end-to-end time (ms),9.717,Map-reduce top-k algorithmic time (ms),9.57,2097152,exact,131072,lower-bound
npu,q18_k8_max,PASS,ok,double,map_reduce,max,8,262144,Map-reduce top-k end-to-end time (ms),0.898,Map-reduce top-k end-to-end time (ms),0.898,Map-reduce top-k algorithmic time (ms),0.811,10362880,exact,262144,lower-bound
npu,q18_k256_max,PASS,ok,double,map_reduce,max,256,262144,Map-reduce top-k end-to-end time (ms),0.936,Map-reduce top-k end-to-end time (ms),0.936,Map-reduce top-k algorithmic time (ms),0.841,10362880,exact,262144,lower-bound
npu,q18_k4096_max,PASS,ok,double,map_reduce,max,4096,262144,Map-reduce top-k end-to-end time (ms),1.946,Map-reduce top-k end-to-end time (ms),1.946,Map-reduce top-k algorithmic time (ms),1.847,10362880,exact,262144,lower-bound
npu,q18_k131072_max,PASS,ok,double,map_reduce,max,131072,262144,Map-reduce top-k end-to-end time (ms),17.635,Map-reduce top-k end-to-end time (ms),17.635,Map-reduce top-k algorithmic time (ms),17.468,7340032,exact,262144,lower-bound
npu,q19_k8_max,PASS,ok,double,map_reduce,max,8,524288,Map-reduce top-k end-to-end time (ms),1.263,Map-reduce top-k end-to-end time (ms),1.263,Map-reduce top-k algorithmic time (ms),1.168,20725760,exact,524288,lower-bound
npu,q19_k256_max,PASS,ok,double,map_reduce,max,256,524288,Map-reduce top-k end-to-end time (ms),1.303,Map-reduce top-k end-to-end time (ms),1.303,Map-reduce top-k algorithmic time (ms),1.211,20725760,exact,524288,lower-bound
npu,q19_k4096_max,PASS,ok,double,map_reduce,max,4096,524288,Map-reduce top-k end-to-end time (ms),2.399,Map-reduce top-k end-to-end time (ms),2.399,Map-reduce top-k algorithmic time (ms),2.301,20725760,exact,524288,lower-bound
npu,q19_k131072_max,PASS,ok,double,map_reduce,max,131072,524288,Map-reduce top-k end-to-end time (ms),24.443,Map-reduce top-k end-to-end time (ms),24.443,Map-reduce top-k algorithmic time (ms),24.281,17825792,exact,524288,lower-bound
npu,q20_k8_max,PASS,ok,double,map_reduce,max,8,1048576,Map-reduce top-k end-to-end time (ms),2.01,Map-reduce top-k end-to-end time (ms),2.01,Map-reduce top-k algorithmic time (ms),1.913,41451520,exact,1048576,lower-bound
npu,q20_k256_max,PASS,ok,double,map_reduce,max,256,1048576,Map-reduce top-k end-to-end time (ms),2.068,Map-reduce top-k end-to-end time (ms),2.068,Map-reduce top-k algorithmic time (ms),1.966,41451520,exact,1048576,lower-bound
npu,q20_k4096_max,PASS,ok,double,map_reduce,max,4096,1048576,Map-reduce top-k end-to-end time (ms),3.309,Map-reduce top-k end-to-end time (ms),3.309,Map-reduce top-k algorithmic time (ms),3.201,41451520,exact,1048576,lower-bound
npu,q20_k131072_max,PASS,ok,double,map_reduce,max,131072,1048576,Map-reduce top-k end-to-end time (ms),31.855,Map-reduce top-k end-to-end time (ms),31.855,Map-reduce top-k algorithmic time (ms),31.685,38797312,exact,1048576,lower-bound
npu,q21_k8_max,PASS,ok,double,map_reduce,max,8,2097152,Map-reduce top-k end-to-end time (ms),3.806,Map-reduce top-k end-to-end time (ms),3.806,Map-reduce top-k algorithmic time (ms),3.69,82903040,exact,2097152,lower-bound
npu,q21_k256_max,PASS,ok,double,map_reduce,max,256,2097152,Map-reduce top-k end-to-end time (ms),3.878,Map-reduce top-k end-to-end time (ms),3.878,Map-reduce top-k algorithmic time (ms),3.758,82903040,exact,2097152,lower-bound
npu,q21_k4096_max,PASS,ok,double,map_reduce,max,4096,2097152,Map-reduce top-k end-to-end time (ms),4.908,Map-reduce top-k end-to-end time (ms),4.908,Map-reduce top-k algorithmic time (ms),4.782,82903040,exact,2097152,lower-bound
npu,q21_k131072_max,PASS,ok,double,map_reduce,max,131072,2097152,Map-reduce top-k end-to-end time (ms),39.924,Map-reduce top-k end-to-end time (ms),39.924,Map-reduce top-k algorithmic time (ms),39.714,80740352,exact,2097152,lower-bound
npu,q22_k8_max,PASS,ok,double,map_reduce,max,8,4194304,Map-reduce top-k end-to-end time (ms),7.438,Map-reduce top-k end-to-end time (ms),7.438,Map-reduce top-k algorithmic time (ms),7.302,165781504,exact,4194304,lower-bound
npu,q22_k256_max,PASS,ok,double,map_reduce,max,256,4194304,Map-reduce top-k end-to-end time (ms),7.165,Map-reduce top-k end-to-end time (ms),7.165,Map-reduce top-k algorithmic time (ms),7.031,165781504,exact,4194304,lower-bound
npu,q22_k4096_max,PASS,ok,double,map_reduce,max,4096,4194304,Map-reduce top-k end-to-end time (ms),8.487,Map-reduce top-k end-to-end time (ms),8.487,Map-reduce top-k algorithmic time (ms),8.349,165781504,exact,4194304,lower-bound
npu,q22_k131072_max,PASS,ok,double,map_reduce,max,131072,4194304,Map-reduce top-k end-to-end time (ms),50.845,Map-reduce top-k end-to-end time (ms),50.845,Map-reduce top-k algorithmic time (ms),50.632,164626432,exact,4194304,lower-bound
