source,backend,dtype,algorithm,mode,k,n,file_path,elapsed_seconds,energy_joules,average_watts,baseline_watts,net_energy_joules,net_average_watts,command_exit_code,inproc_counters,inproc_e2e_joules,inproc_algo_joules,inproc_e2e_seconds,inproc_algo_seconds,inproc_net_e2e_joules,inproc_net_algo_joules,inproc_loop_joules,inproc_loop_seconds
rapl,cpu,double,gt,max,8,4194304,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q22_k8_max_uniform_s22000174_rep2_rapl.txt,0.295185,3.371743,11.422489,4.707117,1.982274,6.715372,0,,,,,,,,,
rapl,cpu,double,gt,max,8,4194304,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q22_k8_max_uniform_s22000174_rep3_rapl.txt,0.297632,3.37452,11.337913,4.707117,1.973534,6.630796,0,,,,,,,,,
rapl,cpu,double,gt,max,131072,8388608,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q23_k131072_max_uniform_s23131241_rep1_rapl.txt,4.167754,32.171462,7.719136,4.707117,12.553354,3.012019,0,rapl:package+core,26.062648,26.062648,3.359048,3.359048,10.2512160554,10.2512160554,29.116781,3.698764
rapl,cpu,double,gt,max,131072,8388608,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q23_k131072_max_uniform_s23131241_rep2_rapl.txt,4.13462,31.973841,7.733199,4.707117,12.511699,3.026082,0,,,,,,,,,
rapl,cpu,double,gt,max,131072,8388608,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q23_k131072_max_uniform_s23131241_rep3_rapl.txt,4.152885,32.376514,7.79615,4.707117,12.8284,3.089033,0,,,,,,,,,
rapl,cpu,double,gt,max,256,8388608,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q23_k256_max_uniform_s23000425_rep1_rapl.txt,0.540312,6.529387,12.084485,4.707117,3.986077,7.377368,0,rapl:package+core,1.687247,1.687247,0.147378,0.147378,0.993521510774,0.993521510774,5.348875,0.442891
rapl,cpu,double,gt,max,256,8388608,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q23_k256_max_uniform_s23000425_rep2_rapl.txt,0.535232,6.274486,11.722931,4.707117,3.755087,7.015814,0,,,,,,,,,
rapl,cpu,double,gt,max,256,8388608,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q23_k256_max_uniform_s23000425_rep3_rapl.txt,0.543188,6.340004,11.671844,4.707117,3.783155,6.964727,0,,,,,,,,,
rapl,cpu,double,gt,max,4096,8388608,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q23_k4096_max_uniform_s23004265_rep1_rapl.txt,0.684997,6.785386,9.905712,4.707117,3.561023,5.198595,0,rapl:package+core,2.530827,2.530827,0.264285,0.264285,1.28680658366,1.28680658366,5.803563,0.589385
rapl,cpu,double,gt,max,4096,8388608,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q23_k4096_max_uniform_s23004265_rep2_rapl.txt,0.68709,6.949134,10.113867,4.707117,3.714922,5.40675,0,,,,,,,,,
rapl,cpu,double,gt,max,4096,8388608,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q23_k4096_max_uniform_s23004265_rep3_rapl.txt,0.683077,6.786377,9.935009,4.707117,3.571053,5.227892,0,,,,,,,,,
rapl,cpu,double,gt,max,8,8388608,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q23_k8_max_uniform_s23000177_rep1_rapl.txt,0.545281,7.441708,13.647469,4.707117,4.875006,8.940352,0,rapl:package+core,1.592339,1.592339,0.140976,0.140976,0.928748473808,0.928748473808,5.284516,0.43983
rapl,cpu,double,gt,max,8,8388608,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q23_k8_max_uniform_s23000177_rep2_rapl.txt,0.525706,6.220046,11.831795,4.707117,3.745486,7.124678,0,,,,,,,,,
rapl,cpu,double,gt,max,8,8388608,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q23_k8_max_uniform_s23000177_rep3_rapl.txt,0.536014,6.393132,11.927182,4.707117,3.870053,7.220065,0,,,,,,,,,
rapl,cpu,double,gt,max,131072,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q24_k131072_max_uniform_s24131244_rep1_rapl.txt,5.344972,42.098561,7.876292,4.707117,16.939152,3.169175,0,rapl:package+core,31.864062,31.864062,4.171557,4.171557,12.2280551288,12.2280551288,37.624031,4.774449
rapl,cpu,double,gt,max,131072,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q24_k131072_max_uniform_s24131244_rep2_rapl.txt,5.360571,43.53382,8.121117,4.707117,18.300987,3.414,0,,,,,,,,,
rapl,cpu,double,gt,max,131072,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q24_k131072_max_uniform_s24131244_rep3_rapl.txt,5.37784,42.266659,7.859412,4.707117,16.952539,3.152295,0,,,,,,,,,
rapl,cpu,double,gt,max,256,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q24_k256_max_uniform_s24000428_rep1_rapl.txt,1.017671,12.194239,11.982501,4.707117,7.403944,7.275384,0,rapl:package+core,3.417057,3.417057,0.286542,0.286542,2.06827028059,2.06827028059,10.341033,0.861643
rapl,cpu,double,gt,max,256,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q24_k256_max_uniform_s24000428_rep2_rapl.txt,1.023688,12.143308,11.862313,4.707117,7.324688,7.155196,0,,,,,,,,,
rapl,cpu,double,gt,max,256,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q24_k256_max_uniform_s24000428_rep3_rapl.txt,1.014868,12.117873,11.940347,4.707117,7.340772,7.23323,0,,,,,,,,,
rapl,cpu,double,gt,max,4096,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q24_k4096_max_uniform_s24004268_rep1_rapl.txt,1.160292,12.942873,11.15484,4.707117,7.481242,6.447723,0,rapl:package+core,4.596071,4.596071,0.419547,0.419547,2.621214184,2.621214184,10.901109,0.990169
rapl,cpu,double,gt,max,4096,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q24_k4096_max_uniform_s24004268_rep2_rapl.txt,1.19341,13.000503,10.893577,4.707117,7.382983,6.18646,0,,,,,,,,,
rapl,cpu,double,gt,max,4096,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q24_k4096_max_uniform_s24004268_rep3_rapl.txt,1.169815,12.835121,10.971923,4.707117,7.328665,6.264806,0,,,,,,,,,
rapl,cpu,double,gt,max,8,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q24_k8_max_uniform_s24000180_rep1_rapl.txt,0.99296,11.952919,12.037664,4.707117,7.27894,7.330547,0,rapl:package+core,3.364926,3.364926,0.277612,0.277612,2.0581738354,2.0581738354,10.194815,0.82996
rapl,cpu,double,gt,max,8,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q24_k8_max_uniform_s24000180_rep2_rapl.txt,0.998703,12.02959,12.045218,4.707117,7.32858,7.338101,0,,,,,,,,,
rapl,cpu,double,gt,max,8,16777216,bench/results/raw/energy/measurements/20260801_015012_cpu_double_gt_q24_k8_max_uniform_s24000180_rep3_rapl.txt,0.994599,12.065599,12.131118,4.707117,7.383905,7.424001,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,256,65536,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q16_k256_max_uniform_s16000404_rep1_rapl.txt,0.008307,0.106898,12.868086,4.707117,0.067795,8.160969,0,rapl:package+core,0.031142,0.031142,0.002837,0.002837,0.017787909071,0.017787909071,0.031142,0.004042
rapl,cpu,double,map_reduce,max,256,65536,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q16_k256_max_uniform_s16000404_rep2_rapl.txt,0.008263,0.107523,13.012411,4.707117,0.068628,8.305294,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,256,65536,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q16_k256_max_uniform_s16000404_rep3_rapl.txt,0.007882,0.081127,10.293161,4.707117,0.044027,5.586044,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,4096,65536,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q16_k4096_max_uniform_s16004244_rep1_rapl.txt,0.068047,0.751716,11.047081,4.707117,0.431413,6.339964,0,rapl:package+core,0.528065,0.528065,0.057228,0.057228,0.258686108324,0.258686108324,0.53783,0.058481
rapl,cpu,double,map_reduce,max,4096,65536,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q16_k4096_max_uniform_s16004244_rep2_rapl.txt,0.069127,0.663082,9.59225,4.707117,0.337694,4.885133,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,4096,65536,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q16_k4096_max_uniform_s16004244_rep3_rapl.txt,0.068966,0.641797,9.305971,4.707117,0.317165,4.598854,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,8,65536,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q16_k8_max_uniform_s16000156_rep1_rapl.txt,0.006403,0.081065,12.660061,4.707117,0.050924,7.952944,0,rapl:package+core,0.010727,0.010727,0.001642,0.001642,0.002997913886,0.002997913886,0.019775,0.002854
rapl,cpu,double,map_reduce,max,8,65536,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q16_k8_max_uniform_s16000156_rep2_rapl.txt,0.006193,0.079052,12.763911,4.707117,0.049899,8.056794,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,8,65536,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q16_k8_max_uniform_s16000156_rep3_rapl.txt,0.00641,0.073574,11.478212,4.707117,0.043402,6.771095,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,131072,131072,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q17_k131072_max_uniform_s17131223_rep1_rapl.txt,0.566807,4.529047,7.990463,4.707117,1.861022,3.283346,0,rapl:package+core,3.662911,3.662911,0.478095,0.478095,1.41246189788,1.41246189788,3.662911,0.480306
rapl,cpu,double,map_reduce,max,131072,131072,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q17_k131072_max_uniform_s17131223_rep2_rapl.txt,0.568421,4.488568,7.89655,4.707117,1.812942,3.189433,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,131072,131072,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q17_k131072_max_uniform_s17131223_rep3_rapl.txt,0.566827,4.478879,7.901664,4.707117,1.810757,3.194547,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,256,131072,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q17_k256_max_uniform_s17000407_rep1_rapl.txt,0.008583,0.107172,12.486443,4.707117,0.06677,7.779326,0,rapl:package+core,0.032591,0.032591,0.003732,0.003732,0.015024039356,0.015024039356,0.0473,0.00496
rapl,cpu,double,map_reduce,max,256,131072,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q17_k256_max_uniform_s17000407_rep2_rapl.txt,0.008089,0.081234,10.04215,4.707117,0.043157,5.335033,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,256,131072,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q17_k256_max_uniform_s17000407_rep3_rapl.txt,0.008963,0.105708,11.794304,4.707117,0.06352,7.087187,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,4096,131072,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q17_k4096_max_uniform_s17004247_rep1_rapl.txt,0.081378,0.766119,9.414273,4.707117,0.383061,4.707156,0,rapl:package+core,0.634793,0.634793,0.06784,0.06784,0.31546218272,0.31546218272,0.645688,0.069064
rapl,cpu,double,map_reduce,max,4096,131072,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q17_k4096_max_uniform_s17004247_rep2_rapl.txt,0.080928,0.744942,9.204987,4.707117,0.364004,4.49787,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,4096,131072,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q17_k4096_max_uniform_s17004247_rep3_rapl.txt,0.081672,0.76345,9.347708,4.707117,0.379008,4.640591,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,8,131072,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q17_k8_max_uniform_s17000159_rep1_rapl.txt,0.006514,0.074718,11.470664,4.707117,0.044057,6.763547,0,rapl:package+core,0,0,0.002148,0.002148,0,0,0.030883,0.003312
rapl,cpu,double,map_reduce,max,8,131072,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q17_k8_max_uniform_s17000159_rep2_rapl.txt,0.007439,0.078152,10.505184,4.707117,0.043134,5.798067,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,8,131072,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q17_k8_max_uniform_s17000159_rep3_rapl.txt,0.00721,0.085384,11.843198,4.707117,0.051448,7.136081,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,131072,262144,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q18_k131072_max_uniform_s18131226_rep1_rapl.txt,1.137229,9.249675,8.13352,4.707117,3.896605,3.426403,0,rapl:package+core,8.635722,8.635722,0.99929,0.99929,3.93194705307,3.93194705307,8.644358,1.001244
rapl,cpu,double,map_reduce,max,131072,262144,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q18_k131072_max_uniform_s18131226_rep2_rapl.txt,1.132283,9.319953,8.231113,4.707117,3.990162,3.523996,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,131072,262144,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q18_k131072_max_uniform_s18131226_rep3_rapl.txt,1.137917,9.312949,8.184209,4.707117,3.956641,3.477092,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,256,262144,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q18_k256_max_uniform_s18000410_rep1_rapl.txt,0.010154,0.124338,12.245213,4.707117,0.076542,7.538096,0,rapl:package+core,0.048963,0.048963,0.004115,0.004115,0.029593213545,0.029593213545,0.048963,0.005329
rapl,cpu,double,map_reduce,max,256,262144,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q18_k256_max_uniform_s18000410_rep2_rapl.txt,0.010178,0.131569,12.92669,4.707117,0.08366,8.219573,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,256,262144,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q18_k256_max_uniform_s18000410_rep3_rapl.txt,0.010748,0.129617,12.060008,4.707117,0.079026,7.352891,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,4096,262144,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q18_k4096_max_uniform_s18004250_rep1_rapl.txt,0.095641,0.895645,9.364619,4.707117,0.44545,4.657502,0,rapl:package+core,0.724801,0.724801,0.080705,0.080705,0.344913122515,0.344913122515,0.724801,0.081948
rapl,cpu,double,map_reduce,max,4096,262144,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q18_k4096_max_uniform_s18004250_rep2_rapl.txt,0.096322,0.869294,9.024847,4.707117,0.415894,4.31773,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,4096,262144,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q18_k4096_max_uniform_s18004250_rep3_rapl.txt,0.095428,0.887711,9.302417,4.707117,0.43852,4.5953,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,8,262144,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q18_k8_max_uniform_s18000162_rep1_rapl.txt,0.008446,0.114481,13.555264,4.707117,0.074727,8.848147,0,rapl:package+core,0.031752,0.031752,0.002938,0.002938,0.017922490254,0.017922490254,0.047589,0.004151
rapl,cpu,double,map_reduce,max,8,262144,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q18_k8_max_uniform_s18000162_rep2_rapl.txt,0.008693,0.102626,11.804971,4.707117,0.061705,7.097854,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,8,262144,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q18_k8_max_uniform_s18000162_rep3_rapl.txt,0.008285,0.096766,11.679934,4.707117,0.057768,6.972817,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,131072,524288,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q19_k131072_max_uniform_s19131229_rep1_rapl.txt,1.702928,14.114657,8.288465,4.707117,6.098776,3.581348,0,rapl:package+core,12.236137,12.236137,1.499998,1.499998,5.17547091423,5.17547091423,12.244911,1.501978
rapl,cpu,double,map_reduce,max,131072,524288,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q19_k131072_max_uniform_s19131229_rep2_rapl.txt,1.706417,14.073262,8.247258,4.707117,6.040957,3.540141,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,131072,524288,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q19_k131072_max_uniform_s19131229_rep3_rapl.txt,1.703468,14.842891,8.713335,4.707117,6.824466,4.006218,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,256,524288,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q19_k256_max_uniform_s19000413_rep1_rapl.txt,0.013113,0.14878,11.346386,4.707117,0.087058,6.639269,0,rapl:package+core,0.050474,0.050474,0.005998,0.005998,0.022240712234,0.022240712234,0.073437,0.007245
rapl,cpu,double,map_reduce,max,256,524288,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q19_k256_max_uniform_s19000413_rep2_rapl.txt,0.013654,0.159172,11.657338,4.707117,0.0949,6.950221,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,256,524288,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q19_k256_max_uniform_s19000413_rep3_rapl.txt,0.012957,0.155143,11.973814,4.707117,0.094154,7.266697,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,4096,524288,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q19_k4096_max_uniform_s19004253_rep1_rapl.txt,0.114672,1.068502,9.317902,4.707117,0.528728,4.610785,0,rapl:package+core,0.848299,0.848299,0.096076,0.096076,0.396058027108,0.396058027108,0.848299,0.097308
rapl,cpu,double,map_reduce,max,4096,524288,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q19_k4096_max_uniform_s19004253_rep2_rapl.txt,0.114136,1.048148,9.183308,4.707117,0.510895,4.476191,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,4096,524288,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q19_k4096_max_uniform_s19004253_rep3_rapl.txt,0.114125,1.049827,9.198883,4.707117,0.512625,4.491766,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,8,524288,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q19_k8_max_uniform_s19000165_rep1_rapl.txt,0.011024,0.147148,13.348548,4.707117,0.095259,8.641431,0,rapl:package+core,0.05557,0.05557,0.005411,0.005411,0.030099789913,0.030099789913,0.070431,0.006905
rapl,cpu,double,map_reduce,max,8,524288,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q19_k8_max_uniform_s19000165_rep2_rapl.txt,0.011256,0.152672,13.56421,4.707117,0.099691,8.857093,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,8,524288,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q19_k8_max_uniform_s19000165_rep3_rapl.txt,0.011464,0.128732,11.22959,4.707117,0.074771,6.522473,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,131072,1048576,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q20_k131072_max_uniform_s20131232_rep1_rapl.txt,2.285415,18.89865,8.269243,4.707117,8.140936,3.562126,0,rapl:package+core,16.997245,16.997245,2.037583,2.037583,7.40610342179,7.40610342179,16.997245,2.039328
rapl,cpu,double,map_reduce,max,131072,1048576,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q20_k131072_max_uniform_s20131232_rep2_rapl.txt,2.279028,18.810932,8.253926,4.707117,8.083279,3.546809,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,131072,1048576,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q20_k131072_max_uniform_s20131232_rep3_rapl.txt,2.26416,18.934461,8.362688,4.707117,8.276796,3.655571,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,256,1048576,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q20_k256_max_uniform_s20000416_rep1_rapl.txt,0.018808,0.221699,11.787255,4.707117,0.133166,7.080138,0,rapl:package+core,0.110559,0.110559,0.009766,0.009766,0.064589295378,0.064589295378,0.123834,0.011111
rapl,cpu,double,map_reduce,max,256,1048576,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q20_k256_max_uniform_s20000416_rep2_rapl.txt,0.01985,0.232883,11.732414,4.707117,0.139449,7.025297,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,256,1048576,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q20_k256_max_uniform_s20000416_rep3_rapl.txt,0.019655,0.232349,11.821662,4.707117,0.139833,7.114545,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,4096,1048576,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q20_k4096_max_uniform_s20004256_rep1_rapl.txt,0.133798,1.253155,9.366047,4.707117,0.623354,4.65893,0,rapl:package+core,1.011865,1.011865,0.112471,0.112471,0.482450843893,0.482450843893,1.02163,0.11369
rapl,cpu,double,map_reduce,max,4096,1048576,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q20_k4096_max_uniform_s20004256_rep2_rapl.txt,0.133933,1.223539,9.135435,4.707117,0.593099,4.428318,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,4096,1048576,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q20_k4096_max_uniform_s20004256_rep3_rapl.txt,0.133774,1.204482,9.00387,4.707117,0.574793,4.296753,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,8,1048576,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q20_k8_max_uniform_s20000168_rep1_rapl.txt,0.016944,0.200795,11.850722,4.707117,0.121039,7.143605,0,rapl:package+core,0.085567,0.085567,0.008215,0.008215,0.046898033845,0.046898033845,0.115107,0.00956
rapl,cpu,double,map_reduce,max,8,1048576,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q20_k8_max_uniform_s20000168_rep2_rapl.txt,0.016558,0.195333,11.796774,4.707117,0.117392,7.089657,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,8,1048576,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q20_k8_max_uniform_s20000168_rep3_rapl.txt,0.016621,0.220494,13.266279,4.707117,0.142259,8.559162,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,131072,2097152,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q21_k131072_max_uniform_s21131235_rep1_rapl.txt,3.017184,30.278051,10.035202,4.707117,16.075813,5.328085,0,rapl:package+core,27.505764,27.505764,2.714711,2.714711,14.7273017018,14.7273017018,27.534251,2.717495
rapl,cpu,double,map_reduce,max,131072,2097152,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q21_k131072_max_uniform_s21131235_rep2_rapl.txt,3.011214,30.295964,10.061045,4.707117,16.121825,5.353928,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,131072,2097152,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q21_k131072_max_uniform_s21131235_rep3_rapl.txt,3.012315,30.333301,10.069763,4.707117,16.153981,5.362646,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,256,2097152,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q21_k256_max_uniform_s21000419_rep1_rapl.txt,0.030195,0.394206,13.055444,4.707117,0.252076,8.348327,0,rapl:package+core,0.180365,0.180365,0.015356,0.015356,0.108082511348,0.108082511348,0.210149,0.016586
rapl,cpu,double,map_reduce,max,256,2097152,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q21_k256_max_uniform_s21000419_rep2_rapl.txt,0.029465,0.382869,12.994044,4.707117,0.244174,8.286927,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,256,2097152,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q21_k256_max_uniform_s21000419_rep3_rapl.txt,0.031935,0.430703,13.486874,4.707117,0.280381,8.779757,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,4096,2097152,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q21_k4096_max_uniform_s21004259_rep1_rapl.txt,0.156945,1.941443,12.370213,4.707117,1.202685,7.663096,0,rapl:package+core,1.522901,1.522901,0.129864,0.129864,0.911615957912,0.911615957912,1.536908,0.131126
rapl,cpu,double,map_reduce,max,4096,2097152,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q21_k4096_max_uniform_s21004259_rep2_rapl.txt,0.156243,1.84364,11.7998,4.707117,1.108184,7.092683,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,4096,2097152,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q21_k4096_max_uniform_s21004259_rep3_rapl.txt,0.158058,1.860225,11.769225,4.707117,1.116226,7.062108,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,8,2097152,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q21_k8_max_uniform_s21000171_rep1_rapl.txt,0.025521,0.33769,13.231828,4.707117,0.217559,8.524711,0,rapl:package+core,0.174277,0.174277,0.011145,0.011145,0.121816181035,0.121816181035,0.174277,0.012373
rapl,cpu,double,map_reduce,max,8,2097152,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q21_k8_max_uniform_s21000171_rep2_rapl.txt,0.025373,0.338712,13.349443,4.707117,0.21928,8.642326,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,8,2097152,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q21_k8_max_uniform_s21000171_rep3_rapl.txt,0.027038,0.358227,13.248855,4.707117,0.230954,8.541738,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,131072,4194304,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q22_k131072_max_uniform_s22131238_rep1_rapl.txt,3.643842,45.995134,12.622704,4.707117,28.843146,7.915587,0,rapl:package+core,41.523548,41.523548,3.267101,3.267101,26.1449213422,26.1449213422,41.5804,3.270029
rapl,cpu,double,map_reduce,max,131072,4194304,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q22_k131072_max_uniform_s22131238_rep2_rapl.txt,3.647527,46.064299,12.628911,4.707117,28.894961,7.921794,0,,,,,,,,,
rapl,cpu,double,map_reduce,max,131072,4194304,bench/results/raw/energy/measurements/20260801_015012_cpu_double_map_reduce_q22_k131072_max_uniform_s22131238_rep3_rapl.txt,3.64387,46.224828,12.685643,4.707117,29.072707,7.978526,0,,,,,,,,,
